"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108"
"11",2696.02872988288,2660.72812507376,2626.2286986748,3195.50291163195,3193.41510192663,3191.32865631,3292.63973648989,3298.87597235631,3305.09536683222,3468.88669162289,3469.84290550231,3470.7993829663,3293.95192740973,3299.0371676316,3304.12240785347,2968.85617727893,2946.72538849271,2924.86783506875,2402.61084599261,2360.60796440868,2318.60508282475,3157.26461824716,3149.61730964441,3142.09810372799,3156.09523126124,3151.34378570826,3146.60828988088,2600.52755112434,2600.4647054421,2600.40186127863,2997.2024611679,3016.90060105115,3036.59874093441,3230.88488654365,3234.4752578166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",4797.22274792191,4786.73080478362,4776.26180843697,5842.44288212982,5870.67728933658,5899.30389380356,9301.74987665115,9671.47702936698,10041.2041820828,8554.40860739158,8747.11419701583,8939.81978664008,5181.41612055675,5134.27714420552,5089.25264064915,3413.79784243027,3138.48424082558,2863.17063922089,2779.14292261592,2467.68258375376,2156.2222448916,5120.4888386732,5178.8897804329,5238.6791097021,6468.74788387244,6675.53915853907,6894.15599964549,6860.7831003512,7082.395569818,7304.0080392848,4583.30525825317,4581.29553169595,4579.28849206649,4736.15676882522,4675.89676147129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",3912.79722502007,3940.89204774519,3968.98687047033,3454.93835111468,3432.83714536559,3410.73593961649,3611.38238756475,3614.80021802311,3618.22906716251,3905.55367335509,3921.11047035451,3936.66726735394,3792.4534754613,3788.8145030045,3785.18555741563,3945.81699296575,3957.39168314671,3969.02307267642,3695.10243511783,3717.86254695792,3740.62265879801,3166.53709147932,3108.65320628536,3050.76932109141,2659.81678302208,2582.85552921837,2505.89427541465,2969.66875906631,2967.38953393955,2965.11750329411,2485.68098946157,2433.75236688209,2384.10037619068,2241.60323304475,2198.84745422931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",5674.53216788343,5712.90239891196,5751.70782206906,4911.94195810211,4870.18535088267,4828.42874366323,4528.36086511625,4498.40252565064,4468.81490314083,5077.6913091558,5077.99990596536,5078.30852152989,6300.98923904555,6424.27238376949,6551.3808565423,5711.41412605927,5753.885829478,5796.35753289674,5679.51367751877,5746.89940386243,5814.2851302061,6131.26194360008,6141.66115900709,6152.04757788106,5411.81700083541,5342.32825183104,5273.73175144436,4313.36919651036,4275.94283167298,4239.10892854505,3838.89168626025,3728.86520369691,3618.83872113357,4676.58215437719,4664.40838996119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1953.41710195709,1953.41863313015,1953.4201428456,2013.52407220812,2013.47274609391,2013.41847321712,1505.47224911625,1490.96176622297,1476.86891218599,1823.26715030541,1831.59727171723,1839.92739312905,1990.44722983541,1995.65723751265,2000.84021973325,2063.33211815761,2079.6665688829,2096.0010196082,1894.21845891878,1894.2257358839,1894.23301287699,2027.41164448873,2027.41390188242,2027.41615787184,2010.07212533055,2005.78456989091,2001.57005768968,1570.99315050318,1550.43474488266,1529.87633926215,1353.00967289458,1328.01655767152,1304.50631207814,1425.60300721062,1407.06266997764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1622.61478255181,1675.02758335355,1730.00763639349,1104.98430153376,1077.63764521181,1051.95565636893,857.109377453486,837.10665541666,817.103933379834,855.963100683599,834.477691481657,812.992282279715,966.501440251108,956.510481027434,946.519521803759,1329.77033141087,1354.18420030615,1379.31465319198,1622.75378827761,1677.06109400725,1731.36839973688,1470.31030436431,1493.50650074149,1516.70269711866,1122.58223612668,1106.69405950132,1090.80588287596,837.102061140191,796.662029746264,756.221998352338,1117.60787149837,1102.68559196804,1088.27490539605,1932.22274686611,1985.37731388814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1913.58897687398,1913.20597313441,1912.8204638353,2033.08460473801,2053.27664782317,2073.22852445506,2012.91406655838,2020.4070240133,2027.95162268959,2184.05921204196,2200.2165852272,2216.37395841244,2054.14696935708,2054.13921789328,2054.13143401622,1996.48206145037,2001.27997044157,2006.11267725838,1930.91413161568,1925.82998443833,1920.74583726098,1639.50154922573,1609.11682320419,1578.73209718265,1898.80737279239,1898.02562917261,1897.24388555283,1959.98460132473,1973.49967076217,1987.1079333307,2196.8552748046,2229.92802071206,2263.73909170661,2268.42335300204,2292.42144295807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1764.78946104089,1806.36453290116,1847.93960476144,1647.42539468669,1647.88706209291,1648.34872949913,1862.85248422819,1874.7855805411,1886.89739557128,2191.57917677345,2216.49382202642,2241.851823689,2652.96082681643,2710.09544851643,2769.07319129603,3164.75989711964,3323.52116060429,3492.80121560727,2433.43722413631,2449.64500431605,2465.85278449579,2099.80915762655,2075.08884211742,2050.36852660829,2309.01059033201,2283.36498478775,2258.00421859696,2490.0204813893,2484.46617629425,2478.92426077805,2417.06431826271,2440.87841075788,2465.05991981095,2395.37978630136,2414.68121962593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",4631.97320002359,4631.94656594172,4631.91989926479,4167.73244498979,4153.60332934523,4139.47421370068,4456.36583151455,4459.0305238864,4461.69521625824,5374.59321224305,5470.047748578,5567.9866750061,4828.88845393831,4881.38321942478,4933.87798491123,4043.36684351558,4003.43308224722,3963.49932097887,4636.99865999256,4637.64234975442,4638.28603951629,4391.1123470523,4374.84098428431,4358.78220733157,3974.57716459337,3947.04504808571,3919.51293157806,3964.21870887142,3967.8719578625,3971.5309835862,3799.08326264898,3755.87240568134,3712.6615487137,3551.130684329,3518.38121911557,3486.14857484961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",5086.63351525958,5064.14163178719,5041.80622982427,5502.29060099065,5416.63399868291,5330.97739637517,5649.97873356288,5606.44201132567,5563.64186670946,5742.30871437693,5752.74911799843,5763.2186299393,5113.36957751649,5081.21118798958,5048.90814606319,4729.56551656939,4681.41011719132,4634.04045911485,4976.40772867488,4950.47938423935,4924.76298466799,4772.70503538025,4745.1021481389,4717.49926089756,4704.77868340589,4679.49861002396,4654.21853664202,5136.40941453796,5159.8194714663,5183.40822186745,4755.15749269809,4732.86622755063,4710.57496240317,3221.53341563348,3167.94690324787,3115.56600215745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",7263.4511836447,7248.84290929777,7234.36743041535,8086.33278187272,8023.72187277333,7961.11096367394,7718.49529806968,7658.34507266707,7598.19484726447,7384.59896925742,7360.21888386062,7335.96738681388,6232.28042797397,6124.27245741876,6019.53864223013,5916.90652918513,5802.74942116168,5692.50117980549,7847.15532428046,7922.95378059227,7998.75223690407,7179.17399359065,7200.37518391543,7221.67421303331,5487.89044616529,5485.7939387228,5483.69823219707,5163.31201171332,5046.44887357837,4929.58573544341,4711.63766065416,4556.46584102228,4406.40440876356,4000.12140789552,3904.45969267115,3813.12951631421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",5277.40180716715,5047.68205648742,4817.96230580769,7097.6109475778,7103.73527872268,7109.84160052972,9353.11135342719,9498.47420156634,9646.09622922563,10786.794780748,11297.3289693184,11840.925960882,7174.33433721657,7235.47421205401,7296.61408689144,6051.656397941,5891.40005189674,5731.14370585248,5463.49736543236,5326.05181093397,5195.51359373498,5388.6774475192,5296.3590898653,5208.12262853792,5078.82557316248,4979.53828290372,4878.64761993548,4593.86614511676,4489.17756593588,4383.08178014664,3268.20270609086,3143.82645096261,3024.18351693801,2230.06088614424,1964.43117562014,1679.35187122579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",3450.11757108839,3425.57592231774,3401.20884514125,3620.17248051886,3560.02208510171,3499.87168968456,3804.62632989077,3742.5656826644,3679.96303274633,3918.85861463012,3931.20761029984,3943.61496956733,3753.15329079231,3753.13376853257,3753.11437563567,3209.37670087022,3169.24095047057,3129.10520007092,3597.91343086851,3590.60130959399,3583.27937370196,3195.92257498589,3166.1489520354,3136.81812942706,3133.45682512043,3115.0866357085,3096.88462533388,3258.56954074331,3258.49925004075,3258.42860842127,3007.73032943667,2989.24904518587,2970.76776093507,2704.62897564746,2668.03189249811,2631.43480934877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",4043.393220029,4054.74112752383,4066.08903501865,3531.00720340699,3387.40647707096,3243.80575073494,4114.18777352002,4041.69568087296,3969.2035882259,4192.95373945546,4186.94872979041,4180.94372012537,4578.55001187513,4613.46026726191,4648.80527530445,3671.76473768283,3679.92534637693,3688.08595507104,4109.41913517994,4123.67428049974,4137.92942581954,2846.52833434563,2775.08897606646,2707.95083265135,3002.971561216,2950.72266315279,2898.47376508958,3001.34931933336,2968.51612691163,2935.68293448989,2527.12167608882,2500.31097238408,2473.50026867934,1898.04058507984,1788.45439992696,1678.86821477407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",3101.21700066875,3055.34579752503,3010.61148627678,3987.80002272864,3991.39168051878,3994.98166796043,4016.39630336472,4018.30143741395,4020.20485219542,4078.02418337092,4098.68451915813,4119.26816337118,3771.3486695595,3755.84799136959,3740.2963877595,3213.41981433347,3169.36586475676,3126.30291187856,3150.35407610147,3113.27832941856,3076.9119124151,2914.49466043339,2872.52509422783,2831.57075820892,3069.20198571201,3053.03709014155,3037.03565205442,3217.79089512402,3224.53906878713,3231.31287111209,3133.62797225025,3134.71148627915,3135.79500030804,2917.63676092712,2907.7039634726,2897.77116601809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",5804.70075233108,5852.5895344475,5900.47831656393,4553.78432980765,4537.84317260704,4521.95781965066,4917.75961475158,4929.73791487669,4941.67290899624,6040.34249514946,6185.83718563161,6336.76635257453,4898.7493180446,4903.33414945279,4907.92327189074,6232.31887402033,6314.68790589722,6397.05693777411,5410.94494782059,5409.67303961977,5408.4014303964,4389.66854809042,4276.99113321826,4164.3137183461,3317.46142018885,3143.71324434528,2969.9650685017,3668.40987874147,3598.4405816421,3530.89986716295,2785.20298977861,2708.40545044664,2635.97055289502,2690.79914689426,2643.5426506945,2596.28615449474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
