"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90"
"11",434.782726380365,501.086485959851,498.726895290559,496.199274071157,488.931928342146,490.385232706651,492.155069213871,488.211337299335,479.385259856269,475.722692703907,475.144534189365,464.635446405275,466.159274922917,463.686878916643,461.280825486244,456.772015505844,449.464708684118,440.767393226052,432.001922482961,430.809315602645,429.057237730462,427.575886716258,423.525442870098,427.724599001229,434.272970665268,428.693050801093,432.216267133708,440.828898150164,438.99861003472,440.791009517472,434.609553126284,442.909701161938,444.389626920639,437.025321578868,431.212192228244,446.247810777504,448.817192031803,448.791865974338,449.363032212926,445.733135987872,445.933899935274,453.249046560699,453.380021274364,447.048004332633,450.054433689184,452.060557344165,452.24528206593,454.17230831312,454.793645523457,457.03409051876,458.76929942761,459.169930297254,458.674767730165,459.808611833182,462.66736764411,461.738136571855,462.997862951251,463.382043713238,465.56189899454,467.546286852147,470.523099972008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",323.363527256083,260.39844488322,260.54449161977,259.880648447394,258.995073412747,259.334675061208,261.112529799907,259.872617131897,259.961872922395,260.60674030404,260.107869322503,260.112252619302,261.01559410668,261.459432011466,271.788128072481,283.881984956676,273.422362000537,278.459081279642,279.087300254025,282.57468877661,292.033939978017,291.802988211205,294.996824861047,295.826798002814,303.097195010556,312.085317391755,312.79033990599,316.25174810882,317.694071559704,323.545746855855,324.09386098207,322.550080779744,326.936394937159,331.146336234394,333.336945184796,336.670097510258,338.200387176475,341.621928343388,345.054383279675,348.223310025321,342.07987269704,341.898173675762,337.625842402976,347.078186178099,352.968095908175,361.667887301937,364.424838249672,382.635084092742,379.083494190217,380.529685401292,378.914061321049,381.292843581997,382.630685238543,384.986575127505,385.3181315168,383.527545282583,386.574333078458,387.595660963129,394.989629090912,410.108710088203,418.624464262575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",797.557581194465,702.29517231293,701.900928985992,685.160013351572,689.970099705735,699.532747633511,706.312499348107,706.639454708058,719.06913398711,721.642214565987,709.749502709082,723.5658574299,741.224088373873,752.693107016963,750.81313275584,742.73597446227,740.285501209486,756.888429951357,754.761297360023,759.896305402862,770.88328573184,772.520777670235,766.723115095093,778.165572584047,794.284255598183,811.713330555604,796.792225592928,786.286396709453,790.922513217775,808.693047914209,804.179501621964,803.022764769943,820.630360722258,826.191190735893,824.400282662068,839.916696184171,860.06562843381,867.782306399369,867.442420920535,857.920115077876,846.189344172186,863.392031323484,866.642646696122,864.744244300256,875.822895246112,887.794895730486,859.920839041601,896.304180652942,899.623160013034,904.503288621117,904.783057577095,901.324489361712,896.35515585335,907.135524402614,899.456786966909,902.899998343766,917.172877277618,917.234561351507,906.378332677967,927.959610797476,946.935085608911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1239.04987482697,1305.82792442675,1172.89015433688,1145.42616566158,1141.84664325071,1290.98981554885,1163.67632750509,1178.02078385631,1166.54935933204,1157.26201798769,1060.38430031453,1153.99251215685,1232.37152767557,1372.79179019353,1198.51991416436,1188.96334306704,1184.15668142647,1198.55130294707,1202.94697127609,1216.48589963874,1206.43764488067,1205.42309411317,1197.64062541714,1198.72124917934,1257.06056586041,1393.76350044564,1216.3474660682,1229.26741680056,1225.16309500301,1238.1036583189,1243.00119671254,1254.78229133385,1251.70987695869,1243.65348907034,1234.71244017303,1248.10638101416,1256.5800230114,1452.06746108372,1286.90140122016,1274.91734526671,1275.24119530381,1291.48682807455,1299.76414747767,1311.47636854709,1305.5725924813,1293.77427126624,1175.63857511424,1232.44737308567,1350.14452931722,1546.50701176119,1321.09227402949,1327.86210798906,1320.88851962236,1339.50531108757,1347.96586425258,1353.23287289106,1349.99260511258,1343.36860880705,1334.06356584308,1335.80638797001,1339.58176018928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1699.24341381207,2023.51320843878,2006.65056344254,1995.93690919692,1950.28785214798,1937.48301119627,1929.28249819246,1941.73311569377,1896.29462519652,1869.67371669714,1882.27326915135,1877.94108093226,1899.18322861473,1926.25657980296,1998.25689291385,1868.37627300752,1857.80652395576,1826.61066313251,1796.10441559118,1806.05446758611,1778.8088295756,1759.82675764821,1771.9762562078,1776.99110352338,1800.04121086832,1817.99722633739,1898.70099244502,1769.38543552735,1767.33063412366,1734.7544801355,1704.53051979818,1734.56560876888,1711.72690336059,1702.13477913109,1704.08840602855,1689.77082955992,1719.34765472681,1731.71473758436,1742.11144376971,1694.40694386182,1677.19121948157,1631.01725031535,1625.86828709162,1652.30609995884,1617.83801131645,1601.61835898375,1608.57214750006,1590.1823831136,1595.51260016794,1627.06903315022,1620.37785087927,1589.14457566409,1558.53868262121,1533.38217157436,1511.30557829061,1546.13179454413,1518.30600071917,1481.05257051099,1485.52090767754,1485.08399964558,1524.0214447154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1304.34239049615,1261.34203422305,1283.42867188179,1292.5172767288,1260.26109156844,1248.51070619225,1251.29449597274,1261.94292401189,1303.65247367073,1279.14186228417,1249.5721961351,1230.74542905686,1227.66397388153,1259.12245150918,1268.99397227951,1288.08926303736,1267.00650572009,1274.41275273953,1283.17563545785,1298.83647880681,1336.68690875651,1331.91241829203,1279.85084110101,1268.74830052348,1281.20330281702,1287.63488958204,1324.52423276024,1355.40745442257,1333.44303888511,1291.65458609716,1331.46543874234,1345.38984999545,1379.90348080779,1374.57363161322,1299.47344845239,1297.80665436507,1298.42419780336,1335.63287208359,1363.72708998926,1413.17146122053,1385.49729098067,1350.44231194956,1340.22172062927,1350.89637257947,1403.98812303718,1399.54324435947,1347.78681695551,1340.11496088628,1345.20223945508,1379.33571352738,1430.21682950459,1452.74697152009,1397.73111367712,1421.88954909804,1434.47793432786,1438.60408338226,1508.61398624655,1494.6426989759,1462.66325682362,1454.9774983467,1464.64722309056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",835.82226383761,812.012097180043,823.359296102792,827.563237497839,833.576700735596,842.435276645571,833.546298656206,824.259302854017,839.457404652877,831.887765188842,823.628620140198,830.6413763105,822.679845235868,812.485160212586,831.496812458007,830.26289910232,831.349736087016,840.58858123357,832.573761019174,825.041939235477,842.90412488159,837.036225384292,820.884647569866,825.311926025878,823.622183707092,811.841906846823,829.036803726679,828.408790926727,836.160179891035,847.158827471899,835.343805981026,829.993247131429,836.064563302494,834.494179026963,819.866047612021,828.69797501783,821.862908731678,807.721989948148,825.217168880633,832.424654448332,836.263893780411,841.524068144701,834.523091762288,822.341814193175,838.502342111529,830.619602526834,816.407839209212,824.408861869927,817.503481682269,810.620544703691,825.359753090078,838.01993066267,837.443353288545,848.429025977623,838.154275062827,822.86894688881,842.181894393809,827.969344994724,821.153202944964,829.030133280029,822.197265908797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1174.70467520309,1212.60822542562,1187.40030438793,1158.37869263467,1180.29233491587,1170.21234471315,1177.85681779851,1193.25253492183,1167.00870559627,1166.90938322165,1165.09857425954,1180.59593894598,1195.14205013496,1197.11407175542,1173.52612233028,1162.24025923313,1168.99313869454,1159.93510053287,1169.44815179902,1183.66313220484,1161.18725521878,1161.83972466837,1163.49856611313,1179.24759185518,1189.27690335692,1193.96051831344,1173.60729685929,1158.17631985264,1170.42290861766,1168.16200534179,1178.73349684397,1183.37007823442,1158.19187910154,1152.23305346604,1148.91891561622,1159.9714262818,1172.78371490775,1172.42540730284,1149.75659901403,1126.66564254988,1136.57982622402,1132.751410896,1137.71775245569,1141.00113178968,1118.74958502322,1120.48112843611,1112.43552378886,1120.64874480925,1134.57806507288,1131.09882987148,1104.07745874136,1082.91762633291,1093.34468715433,1085.30467715294,1093.98514343363,1095.16217398182,1065.25891849874,1062.36062616829,1056.67300572823,1075.38111314232,1081.47633912504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1203.54876269376,935.480502609692,913.503095902092,926.496308464627,942.749487807847,968.662399156088,985.640002551515,997.502839858807,952.340449022974,958.204915446557,983.915965968148,981.110919224905,993.651993511564,1007.56742290071,991.60027904591,1003.36793575693,1039.42559388753,1048.83092348181,1069.26932590973,1087.69752413747,1054.24973986445,1065.1930382304,1090.20469411061,1086.6846296248,1110.94365868637,1127.78328219955,1114.01799463638,1132.47162007987,1178.935681625,1186.74058176429,1205.35811131473,1225.94364743751,1195.48550949488,1206.05107106783,1228.96463523885,1226.22992864873,1243.60566651982,1251.90994629715,1225.40373688619,1238.49235145175,1276.55013182049,1280.76572375995,1297.6198936761,1326.30031242256,1304.93371867056,1309.19675206468,1336.25315058154,1330.59011778719,1348.9382733334,1375.22005120861,1346.28441441369,1361.85359139573,1395.11657979561,1395.24569228054,1413.92721570149,1417.32387881009,1394.97026303469,1403.33665112389,1423.29456813646,1411.20210148473,1432.57211677818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1296.6772677097,1018.40505371885,1038.58639135907,1013.94103430113,994.890981624749,1012.9399975111,1018.25146389208,1039.81159426674,1056.4810246938,1038.53858075394,1035.6475415149,1031.7714992481,1049.14735300989,1068.95496870215,1080.52921223996,1065.2750545166,1062.66795794109,1069.69350289838,1093.51866375559,1121.43492912457,1143.9215449001,1144.52399243922,1155.68907669896,1163.29663631781,1198.7590154977,1225.4825469604,1246.82329683282,1249.76862756451,1260.87689540568,1273.86095351738,1302.88566039674,1338.89771072285,1495.66072386779,1409.76013622361,1408.63779973792,1401.43395187857,1426.79765985367,1462.76979415837,1469.24247142562,1443.81666957973,1432.57403789744,1414.42077064902,1436.89764022045,1472.28512889896,1545.37794575949,1457.20954674137,1446.48510485392,1436.58464293162,1447.89598380841,1458.78012036828,1461.23710741232,1442.53706282016,1428.75827112741,1423.5441510329,1434.66883976303,1449.3250181661,1461.63900901555,1442.0301426157,1426.03048951862,1425.67761626501,1427.3030071981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",244.698222372162,294.259710207472,292.07235517113,286.947929431286,284.61316099945,286.722156371595,281.076136752543,284.084304476245,285.841126609404,284.373821098806,279.289601117615,281.759294296711,285.093021036447,283.431169204838,280.842765022629,275.427545283847,275.279252454882,275.094959240997,268.889039116207,269.839695760156,271.271314603722,269.246812559936,263.110748344595,264.532517124222,261.797018774877,260.627909427041,257.920177028282,250.859374001174,249.014946061511,250.032331671836,245.268844150962,245.684229187602,246.154554666737,244.926716023963,239.195278211972,238.607127684356,237.609698352788,237.913829293189,235.255077679123,228.375379995959,228.102125442507,228.697152622322,222.67531788453,224.109347325956,225.208927311751,224.081365043625,217.855890380248,220.628292933674,217.652803205752,218.155243434135,216.520782022769,209.145408927251,208.32033705767,209.156596461195,202.883030241948,204.828421364169,205.460844713989,204.948492658331,195.766949147871,198.631093076834,199.540900689404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",247.917957185092,225.73540343886,226.076928749925,224.683848373266,228.222034623199,225.72484932444,227.887685930273,230.661616670965,229.214271701603,228.001996225102,231.090792781781,228.057778974812,230.706998878097,235.561801876022,234.623513428212,230.85462329983,237.644848139204,231.747932302482,236.456311354628,240.036367109113,238.974835631853,239.824941820604,242.451981212702,239.58821481523,242.214751981411,247.947796504943,247.553271968674,243.442874061982,250.170749981291,245.159128638817,250.530147514902,253.845146883094,253.011964394582,254.535305603515,256.909273058103,253.702602877271,256.28247433665,261.697193436385,260.940814110525,258.633141707047,263.678176393961,255.989288942859,261.941482969711,267.872178611929,266.266855150552,262.654764345206,261.593067825039,260.077676620941,260.203151523215,262.636336751989,257.644537253194,255.360951488054,257.525351851868,253.983767330199,253.255600084308,252.860807692778,248.970738099471,245.407138739039,243.252445183172,235.63731627425,233.199179541767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",240.165033467014,296.376527917405,286.714670649881,282.377930591218,279.722189708338,278.043717562035,273.179931584578,272.037794977244,241.518731870966,266.26522140788,266.457178001573,268.128544549391,265.668181056991,267.085793683736,260.820167123288,256.68073952099,249.903677285549,249.766923792594,246.861054398592,247.930470888209,242.588045025737,245.220402693872,243.578762526721,246.165507769853,245.106457010671,247.473841265227,249.401699937747,243.90518629437,241.212449052188,243.032493153286,239.839405005528,241.526103952532,238.205775895403,241.752166939962,243.481039296343,248.541486199902,246.648043528823,277.935049617786,260.302931633521,247.989757945816,246.81252432211,249.85129290341,243.976652588723,250.685077486157,241.877837680534,251.474265520337,251.44951285948,259.208720682422,258.393525699395,262.14677215323,258.573961020149,257.686765286206,252.096230047265,258.294552976653,252.198318672987,254.793383047382,237.417399283459,257.777158875526,258.71246083017,264.817523787727,264.45954832994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",126.547963708963,114.035418131512,113.234500057542,116.062230721318,115.138713284102,112.222386218651,110.563227256985,109.105930312154,109.127697103475,111.022725351699,114.875945339877,114.330115708522,115.641030953571,115.134362870523,115.888140085442,118.057754515449,117.81991198117,116.020879392077,115.239029909041,115.150442142564,116.573608034775,118.948197436713,120.522976793403,120.90818691639,123.802246798221,125.439572940189,125.46465036749,129.884964172102,130.708130824159,128.331513129764,127.568485080673,126.469548326867,129.343347626858,134.40474833287,136.179264723877,133.979917531265,135.968001440709,137.843330365899,138.425800949226,142.567422108908,144.038833442125,140.876308660242,140.534814722465,139.88070702219,142.759240839333,145.835083498139,147.678125161161,147.356000640037,151.377463807773,152.143276876204,152.833716418257,154.191932262209,154.162579252811,151.900033350871,152.794510664162,150.603553129057,152.522897663436,158.663992062252,161.397447055705,160.926007208271,163.111258361018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",966.059880531886,788.089490795673,785.569531643197,815.615632813309,800.514600803972,763.133484678054,818.451544108564,778.451537638561,828.784585969361,777.711241696581,824.11065798652,824.477305971344,842.238485986932,860.002497886165,858.508241651193,852.480464147911,838.393661127364,834.462403704729,784.642013470209,784.068632010843,802.149869220248,801.125095580343,797.884780661461,811.046563424697,813.730697713415,815.900338990076,824.101960639697,876.525623467681,889.585954174168,938.933014340342,969.176968999492,913.182247584228,950.897328140349,936.845259867502,940.762278560094,928.491307655162,955.483324968445,977.954499635564,1029.11591889079,1009.03066880353,1019.56156746755,980.790827842918,970.36976276057,1029.05369524903,1049.33067632253,1021.28287900172,1013.51839280715,976.374578784661,1004.98260265246,990.656863102804,1014.02201228529,995.449020299053,993.237830065835,986.639105609643,996.587480395534,987.421128813031,989.25629940869,999.58246483972,1007.84757728747,1010.06077445857,1046.644171234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
