"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110"
"11",16.2447194561693,16.2583196657614,16.2719198753536,16.2855200849457,16.2991202945379,16.31272050413,16.3263207137222,16.3399209233143,16.3535211329065,16.3671213424987,16.3807215520908,16.394321761683,17.3453301615959,17.3882785897754,17.4313333617066,17.4744947407051,17.5177629907385,17.5611383764282,17.6046211630505,17.6482116165388,17.6919100034849,17.7357165911408,17.7796316474199,17.8236554408994,18.2901397771353,18.383781696513,18.4779030441057,18.5725062744915,18.6675938548156,18.7631682648545,18.8592319970806,18.9557875567272,19.0528374618541,19.1503842434129,19.2484304453132,19.346978624489,19.0492309739342,19.1008776636832,19.1524536091635,19.2039591936465,19.2553947967883,19.3067607946779,19.3580575598855,19.4092854615084,19.460444865218,19.5115361333043,19.5625596247208,19.613515695128,20.8178213504756,20.9109868855351,21.0045693622514,21.0985706465541,21.1929926127236,21.2878371434282,21.3831061297615,21.4788014712805,21.574925076043,21.671478860646,21.768464750264,21.8658846786868,21.0630275192967,21.0745786752479,21.0861266614061,21.0976714812452,21.109213138232,21.1207516358271,21.1322869774843,21.1438191666508,21.1553482067671,21.1668741012675,21.1783968535794,21.1899164671237,18.8919270847988,18.7711183013294,18.6510820574796,18.5318134130667,18.413307459499,18.2955593195742,18.1785641472782,18.0623171275859,17.9468134762629,17.8320484396688,17.7180172945615,17.6047153479026,16.0681856552386,15.9531897221447,15.8377778015253,15.7219438081745,15.6056814993773,15.4889844690201,15.3718461414113,15.2542597647951,15.1362184045383,15.0177149359713,14.8987420368595,14.779292179483,13.3636390595691,13.2232714871072,13.0843782926429,12.9469439897613,12.8109532547121,12.6763909247006,12.5432419961978,12.4114916232671,12.2811251159091,12.1521279384234,12.0244857077884,NA,NA,NA
"12",596.845293403497,594.858536247868,592.868455323324,590.875028276927,588.878232491332,586.878045080302,584.87444288411,582.867402464852,580.856900101648,578.842911785732,576.825413215439,574.804379791074,520.628632166017,516.875888599449,513.150195186113,509.451356945781,505.779180303664,502.13347308028,498.514044481395,494.920705088039,491.353266846595,487.811543058952,484.29534837274,480.804498771628,483.297350004986,481.383235953152,479.469121901319,477.555007849486,475.640893797652,473.726779745819,471.812665693985,469.898551642152,467.984437590319,466.070323538485,464.156209486652,462.242095434819,427.66739869171,424.664119575013,421.650163434622,418.625376939577,415.589602863983,412.54267994412,409.484442728657,406.414721421566,403.333341717284,400.240124627658,397.134886300145,394.017437826747,446.22963833634,447.135987161878,448.041417911958,448.945934294293,449.849539990474,450.752238656227,451.654033921676,452.554929391597,453.454928645668,454.354035238724,455.252252700995,456.149584538354,455.070110336809,455.967384180283,456.866427202465,457.767242891693,458.669834743181,459.574206259036,460.480360948269,461.388302326811,462.298033917524,463.209559250217,464.12288186166,465.038005295594,465.247174080824,465.645931843355,466.045201097208,466.44498249848,466.845276704108,467.246084371873,467.647406160397,468.049242729151,468.451594738449,468.854462849452,469.257847724171,469.661750025464,482.466582452344,483.220262870841,483.973943289338,484.727623707835,485.481304126332,486.234984544829,486.988664963325,487.742345381823,488.496025800319,489.249706218817,490.003386637313,490.75706705581,502.337561072485,503.081723018107,503.825884963729,504.570046909352,505.314208854974,506.058370800596,506.802532746219,507.546694691841,508.290856637463,509.035018583086,509.779180528708,NA,NA,NA
"13",261.369709456975,260.951428968917,260.532811737613,260.113856678045,259.694562699062,259.274928703335,258.854953587302,258.434636241119,258.01397554861,257.592970387216,257.171619627938,256.749922135289,265.840564905821,265.387356822849,264.934921374281,264.483257242922,264.032363113819,263.582237674266,263.13287961379,262.684287624156,262.236460399356,261.789396635611,261.343095031363,260.897554287275,258.363189724773,258.359737226975,258.356284729178,258.35283223138,258.349379733583,258.345927235785,258.342474737988,258.33902224019,258.335569742393,258.332117244595,258.328664746798,258.325212249,292.317695873674,294.254912763878,296.192129654081,298.129346544285,300.066563434489,302.003780324693,303.940997214896,305.8782141051,307.815430995304,309.752647885507,311.689864775711,313.627081665915,324.108165837419,325.569625789409,327.040947838795,328.522198536128,330.013444881049,331.514754325321,333.02619477588,334.547834597904,336.079742617908,337.621988126854,339.174640883292,340.737771116505,347.992670815281,349.029750778358,350.065291662285,351.099302561078,352.131792475137,353.162770312614,354.192244890759,355.220224937241,356.246719091438,357.271735905712,358.295283846654,359.317371296307,382.372956063706,382.982167545505,383.592349646758,384.203503913893,384.815631895802,385.428735143846,386.042815211856,386.657873656142,387.273912035488,387.890931911167,388.508934846936,389.127922409046,429.700099117546,431.932449940366,434.164800763187,436.397151586007,438.629502408827,440.861853231647,443.094204054467,445.326554877287,447.558905700108,449.791256522927,452.023607345748,454.255958168568,456.509111070438,458.625046314426,460.750788990178,462.886384555475,465.031878678794,467.187317240288,469.352746332765,471.528212262677,473.713761551106,475.909440934761,478.115297366978,NA,NA,NA
"14",627.51811396228,627.520252771196,627.522391580111,627.524530389028,627.526669197943,627.528808006859,627.530946815775,627.533085624691,627.535224433607,627.537363242522,627.539502051438,627.541640860355,663.79084879495,663.163370419169,662.535892043389,661.908413667609,661.280935291828,660.653456916048,660.025978540267,659.398500164487,658.771021788707,658.143543412926,657.516065037146,656.888586661365,734.846886358487,736.689310163058,738.528374788852,740.364100782184,742.196508476239,744.02561799419,745.851449252244,747.67402196264,749.493355636587,751.309469587146,753.122382932067,754.932114596562,767.465696371469,767.46604664191,767.466396912512,767.466747183272,767.467097454193,767.467447725274,767.467797996514,767.468148267915,767.468498539475,767.468848811195,767.469199083075,767.469549355115,827.842969702101,828.991431562628,830.141486677786,831.293137257888,832.446385516313,833.601233669511,834.757683937009,835.915738541409,837.075399708399,838.236669666754,839.399550648341,840.564044888125,874.654006819499,873.174082456679,871.692902014064,870.210461217877,868.726755768827,867.241781341896,865.755533586116,864.268008124343,862.779200553039,861.289106442036,859.797721334309,858.305040745746,919.713438796042,919.576434691444,919.439406564309,919.302354402628,919.165278194382,919.028177927545,918.89105359008,918.753905169938,918.616732655062,918.479536033385,918.342315292828,918.205070421306,962.849740735315,962.891451070009,962.933100613082,962.974689544097,963.016218041821,963.057686284227,963.099094448497,963.140442711031,963.181731247449,963.222960232595,963.264129840546,963.305240244608,994.761645035833,994.765430658954,994.769221527486,994.773017648698,994.776819029867,994.780625678282,994.784437601242,994.788254806053,994.792077300037,994.79590509052,994.799738184842,NA,NA,NA
"15",1009.8552698986,1014.12337401316,1018.39147812771,1022.65958224227,1026.92768635683,1031.19579047138,1035.46389458594,1039.7319987005,1044.00010281505,1048.26820692961,1052.53631104416,1056.80441515872,1052.31339892297,1052.38787465519,1052.46235038742,1052.53682611965,1052.61130185188,1052.68577758411,1052.76025331634,1052.83472904857,1052.9092047808,1052.98368051303,1053.05815624525,1053.13263197748,1201.38916527542,1210.22369625504,1219.05822723467,1227.89275821429,1236.72728919391,1245.56182017354,1254.39635115316,1263.23088213279,1272.06541311241,1280.89994409204,1289.73447507166,1298.56900605128,1145.22451459253,1145.2322444886,1145.23997443686,1145.24770443729,1145.25543448989,1145.26316459467,1145.27089475162,1145.27862496075,1145.28635522206,1145.29408553554,1145.3018159012,1145.30954631904,1298.90277227629,1308.21201565724,1317.58797843719,1327.03113879444,1336.5419783344,1346.12098211416,1355.76863866719,1365.4854400283,1375.27188175872,1385.12846297136,1395.05568635628,1405.05405820632,1351.35976343016,1359.35300573621,1367.32163341036,1375.26593972594,1383.18621191644,1391.08273135134,1398.95577370546,1406.80560912198,1414.63250236938,1422.43671299279,1430.21849545969,1437.97809930049,1394.37086612643,1404.1775776318,1413.98428913718,1423.79100064255,1433.59771214792,1443.40442365329,1453.21113515866,1463.01784666403,1472.8245581694,1482.63126967477,1492.43798118014,1502.24469268551,1404.23232865942,1410.71470283742,1417.19707701541,1423.67945119341,1430.16182537141,1436.6441995494,1443.1265737274,1449.60894790539,1456.09132208339,1462.57369626138,1469.05607043938,1475.53844461737,1435.82761518647,1444.16805127246,1452.4843977922,1460.77693024438,1469.04591866198,1477.29162776582,1485.51431711259,1493.7142412376,1501.89164979236,1510.04678767738,1518.17989517025,NA,NA,NA
"16",1967.94059676575,1950.97650141677,1933.93826868365,1916.82458586465,1899.63409903654,1882.36541118016,1865.01708019367,1847.58761678504,1830.07548223465,1812.47908601795,1794.79678327738,1777.02687213147,1917.06578655947,1903.78052957628,1890.44855284827,1877.06919361966,1863.64177250975,1850.16559291077,1836.63994035703,1823.06408186374,1809.43726523367,1795.75871832961,1782.02764831068,1768.24324083014,1787.86433496406,1773.46337128817,1759.06240761228,1744.66144393639,1730.2604802605,1715.85951658461,1701.45855290872,1687.05758923283,1672.65662555694,1658.25566188105,1643.85469820516,1629.45373452927,1700.10060825388,1688.35902630867,1676.61744436347,1664.87586241826,1653.13428047305,1641.39269852785,1629.65111658264,1617.90953463744,1606.16795269223,1594.42637074702,1582.68478880182,1570.94320685661,1661.29976960543,1652.94275255193,1644.58573549843,1636.22871844493,1627.87170139143,1619.51468433793,1611.15766728443,1602.80065023093,1594.44363317742,1586.08661612392,1577.72959907042,1569.37258201692,1526.49132772563,1514.35082432073,1502.36121734874,1490.52063129158,1478.82721394234,1467.27913611549,1455.87459136077,1444.61179568062,1433.48898725108,1422.50442614622,1411.65639406593,1400.94319406718,1428.10528167499,1416.05975772474,1404.01423377449,1391.96870982424,1379.92318587399,1367.87766192375,1355.8321379735,1343.78661402325,1331.741090073,1319.69556612276,1307.65004217251,1295.60451822226,1301.89243683976,1288.08613222131,1274.51277746062,1261.16844206089,1248.04926184345,1235.15143782886,1222.47123513675,1210.00498190434,1197.74906822314,1185.69994509362,1173.85412339752,1162.20817288749,1240.06519470466,1230.11535048588,1220.1655062671,1210.21566204833,1200.26581782955,1190.31597361077,1180.366129392,1170.41628517322,1160.46644095444,1150.51659673567,1140.56675251689,NA,NA,NA
"17",1364.93118632043,1378.24160773745,1391.74250257296,1405.43659652002,1419.32665427661,1433.41548010381,1447.70591839194,1462.20085423482,1476.90321401225,1491.81596598082,1506.94212087313,1522.28473250567,1354.58022995506,1363.30705753444,1372.11704259775,1381.0109775483,1389.98966234019,1399.05390455022,1408.20451945056,1417.44233008206,1426.76816732829,1436.18286999025,1445.68728486185,1455.28226680605,1333.07418654316,1341.14030818815,1349.27872270009,1357.49007800604,1365.77502784015,1374.13423179566,1382.56835537747,1391.07807005505,1399.66405331597,1408.32698871978,1417.06756595246,1425.88648088133,1396.37355573828,1410.51779530054,1424.8820772941,1439.46982492679,1454.28451466141,1469.3296770442,1484.60889754623,1500.12581741789,1515.8841345566,1531.88760438813,1548.14004076153,1564.64531685801,1414.57245377328,1425.49422560932,1436.54246615401,1447.71863985236,1459.02422810693,1470.46072947418,1482.02965986312,1493.73255273624,1505.57095931275,1517.54644877422,1529.66060847257,1541.91504414046,1469.52966066632,1481.60615042455,1493.82864923376,1506.19892239525,1518.71875655342,1531.38995995386,1544.21436270446,1557.1938170398,1570.33019758861,1583.62540164455,1597.08134944025,1610.69998442461,1569.95780586367,1585.74820743585,1601.77068991703,1618.02866433815,1634.52559186408,1651.26498453052,1668.25040599162,1685.48547227868,1702.97385256996,1720.71926997181,1738.72550231128,1756.9963829404,1703.96869834545,1722.46825103313,1741.26004250788,1760.3486892872,1779.73888081604,1799.43538061887,1819.4430274699,1839.76673658182,1860.41150081327,1881.38239189548,1902.68456167814,1924.32324339514,1946.71134096246,1973.31468822698,2000.44256543485,2028.10531458022,2056.31348156712,2085.07782022989,2114.40929643289,2144.31909225103,2174.81861023271,2205.91947774686,2237.63355141561,NA,NA,NA
"18",861.667480711205,864.960140691447,868.27173807643,871.602381782744,874.952181353403,878.321246961446,881.70968941356,885.117620153728,888.54515126689,891.992395482633,895.459466178895,898.946477385696,852.565519968208,854.901727995138,857.248059452291,859.604558207266,861.971268317753,864.348234032357,866.735499791424,869.133110227871,871.541110168025,873.959544632453,876.388458836812,878.827898192689,859.283405393931,862.278368011307,865.273330628683,868.268293246059,871.263255863435,874.25821848081,877.253181098186,880.248143715562,883.243106332938,886.238068950314,889.23303156769,892.227994185066,851.805963695619,853.278940036469,854.754463505882,856.232538508454,857.713169456395,859.196360769548,860.682116875395,862.170442209077,863.661341213405,865.15481833887,866.65087804366,868.149524793674,856.862145173099,860.169807063719,863.496440798152,866.842155193704,870.207059691828,873.591264361704,876.994879903837,880.418017653681,883.860789585278,887.323308314925,890.805687104854,894.308039866937,855.272219909224,858.169698186184,861.076992496179,863.994136093818,866.921162346369,869.858104734141,872.804996850865,875.761872404084,878.728765215532,881.705709221525,884.692738473347,887.689887137642,864.635222511939,867.245218870318,869.851293613431,872.453470204823,875.051771863462,877.646221567362,880.236842057145,882.823655839521,885.406685190721,887.985952159843,890.561478572154,893.133286032319,860.331080308254,863.163086867089,865.995093425923,868.827099984757,871.659106543592,874.491113102426,877.323119661261,880.155126220095,882.987132778929,885.819139337764,888.651145896598,891.483152455432,885.410522750724,890.502084458148,895.593646165572,900.685207872997,905.776769580421,910.868331287845,915.959892995269,921.051454702693,926.143016410118,931.234578117541,936.326139824966,NA,NA,NA
"19",1159.39788229614,1159.32233978132,1159.24680218861,1159.17126951767,1159.09574176819,1159.02021893985,1158.94470103232,1158.86918804529,1158.79367997844,1158.71817683144,1158.64267860398,1158.56718529573,1176.18518239572,1175.67161696939,1175.15783716039,1174.64384269584,1174.12963330223,1173.61520870551,1173.10056863102,1172.58571280351,1172.07064094717,1171.55535278558,1171.03984804171,1170.52412643798,1141.05661228836,1138.48328584133,1135.90613894821,1133.32515154159,1130.74030337246,1128.15157400788,1125.55894282861,1122.96238902669,1120.36189160296,1117.7574293646,1115.14898092255,1112.53652468896,1154.52323246743,1152.89023890789,1151.25608721538,1149.6207740986,1147.98429624984,1146.34665034488,1144.70783304287,1143.06784098617,1141.42667080029,1139.78431909375,1138.14078245791,1136.49605746692,1131.39529075272,1128.42763546342,1125.46776434821,1122.51565698918,1119.57129302195,1116.63465213557,1113.70571407236,1110.78445862777,1107.87086565026,1104.96491504115,1102.06658675447,1099.17586079681,1095.85084038983,1093.01130580726,1090.1791289383,1087.35429071788,1084.53677213032,1081.7265542092,1078.92361803728,1076.12794474631,1073.33951551694,1070.55831157858,1067.78431420928,1065.01750473561,1060.45288777553,1060.44899283886,1060.4450979022,1060.44120296553,1060.43730802887,1060.4334130922,1060.42951815554,1060.42562321887,1060.42172828221,1060.41783334555,1060.41393840888,1060.41004347222,1003.00669853986,1002.97475128857,1002.94280505485,1002.91085983867,1002.87891563999,1002.84697245877,1002.815030295,1002.78308914863,1002.75114901963,1002.71920990798,1002.68727181363,1002.65533473656,886.861681423923,882.269411503645,877.700920875519,873.156086407684,868.634785605873,864.136896610106,859.662298191406,855.210869748536,850.782491304747,846.377043504539,841.994407610451,NA,NA,NA
"20",930.84695513873,936.88281612908,942.899290904508,948.896626118799,954.875062985811,960.834837449269,966.776180345729,972.699317561057,978.604470180722,984.491854634224,990.361682833913,996.214162308478,966.550079577948,977.319682189339,988.209283073823,999.220219289606,1010.35384279281,1021.61152060349,1032.99463497344,1044.50458355595,1056.1427795774,1067.91065201077,1079.80964575111,1091.84122179295,976.422685800871,981.615069835008,986.789751546649,991.946943121014,997.086852411121,1002.20968306214,1007.31563463116,1012.40490270262,1017.47767899945,1022.53415149039,1027.57450449328,1032.59891877486,1128.73114264011,1141.02423439998,1153.25133136583,1165.41382697174,1177.51306397195,1189.55033703366,1201.52689515993,1213.44394395623,1225.30264775292,1237.10413159472,1248.8494831073,1260.53975425017,1261.11574881383,1274.41047466199,1287.63230947043,1300.78278454886,1313.86337599194,1326.87550747603,1339.82055287463,1352.69983870689,1365.51464643194,1378.26621460097,1390.9557408776,1403.58438393645,1365.18431888933,1378.55928584588,1391.86958956319,1405.11646183223,1418.30109396188,1431.42463865312,1444.48821176192,1457.49289395899,1470.4397322935,1483.3297416678,1496.16390622899,1508.9431806833,1425.64227849758,1433.14091618149,1440.61665598554,1448.06975507161,1455.50046564477,1462.90903508804,1470.29570609244,1477.66071678254,1485.00430083771,1492.32668760917,1499.62810223314,1506.90876574011,1485.27595408967,1493.32741082737,1501.35191665549,1509.34979401686,1517.32135876573,1525.26692035729,1533.1867820301,1541.08124098191,1548.95058853908,1556.79511031983,1564.61508639179,1572.41079142378,1502.01034719072,1508.46114123378,1514.89760625541,1521.31986625036,1527.72804335303,1534.12225787709,1540.50262835395,1546.86927157021,1553.22230260406,1559.56183486072,1565.88798010696,NA,NA,NA
"21",1064.37696529728,1068.94646133991,1073.51595738254,1078.08545342517,1082.6549494678,1087.22444551043,1091.79394155306,1096.36343759569,1100.93293363832,1105.50242968094,1110.07192572357,1114.6414217662,1080.82435093473,1086.1432155676,1091.48825496324,1096.85959793076,1102.25737391314,1107.6817129904,1113.13274588266,1118.61060395335,1124.11541921234,1129.64732431916,1135.20645258615,1140.79293798172,1088.6342609321,1096.00668041869,1103.42902720506,1110.90163940751,1118.42485743213,1125.9990239903,1133.62448411429,1141.30158517302,1149.03067688782,1156.8121113484,1164.64624302889,1172.53342880398,1209.56779182273,1222.32675348568,1235.22030132381,1248.24985500111,1261.41684915672,1274.72273356287,1288.16897328451,1301.75704884064,1315.48845636729,1329.36470778232,1343.3873309518,1357.55786985833,1432.66795981151,1448.46821710386,1464.44272840167,1480.59341547482,1496.92222128753,1513.4311102321,1530.12206836524,1546.997103647,1564.05824618232,1581.30754846528,1598.74708562598,1616.37895568023,1475.4267768839,1482.04354835969,1488.68999373422,1495.3662460845,1502.07243908436,1508.80870700712,1515.57518472826,1522.37200772811,1529.19931209462,1536.05723452601,1542.94591233357,1549.86548344436,1465.9765853571,1469.8448720092,1473.71315866131,1477.58144531341,1481.44973196551,1485.31801861761,1489.18630526972,1493.05459192182,1496.92287857392,1500.79116522602,1504.65945187813,1508.52773853023,1469.20160522598,1473.07779104022,1476.95397685446,1480.83016266871,1484.70634848295,1488.58253429719,1492.45872011144,1496.33490592568,1500.21109173992,1504.08727755417,1507.96346336841,1511.83964918265,1470.89578295816,1475.26973313171,1479.6630557352,1484.07583657005,1488.50816181766,1492.96011804115,1497.43179218704,1501.92327158693,1506.43464395921,1510.96599741079,1515.5174204388,NA,NA,NA
"22",299.506524838215,298.771140897245,298.037562558143,297.30578538758,296.575804963115,295.847616873163,295.121216716972,294.396600104595,293.673762656863,292.95270000536,292.233407792398,291.515881670983,289.764828162694,288.538382112019,287.309299854715,286.077558682757,284.843135543814,283.606007033742,282.366149388869,281.12353847805,279.8781497945,278.629958447387,277.378939153178,276.125066226728,280.615698686471,279.408569327354,278.206632697285,277.00986645861,275.818248369771,274.631756284881,273.450368153322,272.27406201933,271.10281602159,269.936608392827,268.775417459402,267.619221640912,260.75008329345,258.957705820027,257.177649021507,255.409828206449,253.654159265577,251.910558667774,250.17894345611,248.459231243896,246.751340210762,245.055189098768,243.370697208532,241.697784395396,238.111798443661,236.586721205317,235.071411902028,233.565807971352,232.069847251553,230.583467979032,229.10660878578,227.639208696842,226.181207127801,224.732543882274,223.293159149429,221.862993501517,217.042118361468,215.347697472856,213.666504717886,211.998436826161,210.343391333502,208.701266575655,207.071961682046,205.455376569586,203.851411936521,202.259969256336,200.680950771697,199.114259488451,199.978622240627,198.641756831337,197.300355307727,195.954355624213,194.603694235165,193.248306042562,191.888124341251,190.523080761665,189.153105209861,187.77812580472,186.398068812141,185.012858576045,194.502443784355,193.987751189903,193.474420575598,192.962448337364,192.451830880667,191.942564620482,191.43464598127,190.928071396956,190.4228373109,189.918940175875,189.416376454038,188.91514261691,188.854027866101,188.203156129704,187.551123031421,186.897920360069,186.243539802547,185.587972942017,184.931211256048,184.273246114714,183.614068778648,182.953670397053,182.292042005658,NA,NA,NA
"23",199.830224136441,199.989237090763,200.147964674267,200.306408134496,200.464568710336,200.622447632106,200.780046121635,200.937365392344,201.094406649322,201.251171089408,201.407659901268,201.563874265469,221.39290797272,222.067062498038,222.739723312865,223.410901502866,224.080608014318,224.74885365658,225.415649104494,226.081004900741,226.744931458141,227.407439061901,228.068537871813,228.728237924404,227.036209240042,227.510735597311,227.984762729783,228.458292721501,228.931327641337,229.403869543157,229.875920465968,230.34748243408,230.818557457248,231.28914753083,231.759254635923,232.22888073952,236.640337050354,236.994606092546,237.348875134739,237.703144176931,238.057413219124,238.411682261317,238.765951303509,239.120220345702,239.474489387894,239.828758430087,240.183027472279,240.537296514472,256.125780438659,256.983999868742,257.845094997588,258.709075461013,259.575950927119,260.445731096403,261.318425701867,262.194044509127,263.072597316518,263.954093955212,264.838544289319,265.725958216002,264.18340407435,264.735181756795,265.289323947905,265.845840780204,266.404742429639,266.966039115761,267.529741101917,268.095858695432,268.664402247802,269.235382154884,269.808808857079,270.384692839533,236.714353016376,235.403945263245,234.089827942247,232.771958988128,231.450295494571,230.124793689973,228.795408912311,227.462095583045,226.124807180024,224.783496209342,223.438114176087,222.08861155394,202.2005442569,200.572502634395,198.944461011889,197.316419389383,195.688377766878,194.060336144372,192.432294521867,190.804252899361,189.176211276855,187.54816965435,185.920128031844,184.292086409339,172.06599669452,170.709867387497,169.370414165116,168.047431964485,166.740718244333,165.450072954003,164.175298502829,162.916199729879,161.672583874084,160.444260544721,159.231041692271,NA,NA,NA
"24",299.495126973029,295.799260929161,292.079229763993,288.334401439363,284.564114493499,280.767676046642,276.94435962737,273.093402799416,269.214004565923,265.305322524913,261.366469745965,257.396511333695,274.823893339501,271.119035415378,267.388676650172,263.632100265645,259.848553465553,256.037244793034,252.197341230242,248.327965008591,244.428190093217,240.497038299732,236.533474994733,232.536404323778,243.19074915127,239.447512406589,235.704275661908,231.961038917227,228.217802172547,224.474565427866,220.731328683185,216.988091938504,213.244855193823,209.501618449142,205.758381704461,202.01514495978,229.029758347006,226.247375155609,223.498793930732,220.783604026946,218.101399787574,215.451780484087,212.834350256233,210.248718052895,207.694497573664,205.17130721113,202.678769993865,200.216513530102,227.046219819115,224.740528865058,222.422904442644,220.093096069389,217.750843917093,215.395878305642,213.027919160583,210.646675431224,208.251844465659,205.84311133874,203.42014812853,200.982613136323,235.13440309383,232.934990857794,230.725143175403,228.504659153146,226.273331030286,224.030943838527,221.777275039403,219.512094137597,217.235162268183,214.94623175559,212.645045641865,210.331337181568,239.676472244899,237.454597957994,235.222259247233,232.979256338808,230.725382688516,228.46042464915,226.184161116325,223.896363151011,221.59679357683,219.285206550029,216.96134709981,214.624950636443,253.388627344663,251.811631863789,250.229676659716,248.642698782254,247.050633869668,245.453416103022,243.850978158585,242.243251158202,240.630164617509,239.011646391884,237.387622620014,235.758017664938,254.486390961769,252.53799722851,250.589603495251,248.641209761992,246.692816028733,244.744422295474,242.796028562215,240.847634828956,238.899241095697,236.950847362438,235.002453629179,NA,NA,NA
"25",109.088830356798,108.059712267114,107.030594177429,106.001476087745,104.97235799806,103.943239908376,102.914121818691,101.885003729007,100.855885639322,99.8267675496375,98.797649459953,97.7685313702685,103.191419043588,101.810740337643,100.459601441138,99.137370345814,97.8434285653191,96.5771708458994,95.3380048832879,94.1253510456486,92.9386421024476,91.7773229591256,90.6408503974476,89.5286928214065,105.275600412038,104.308857665586,103.342114919134,102.375372172681,101.408629426229,100.441886679777,99.4751439333249,98.5084011868727,97.5416584404205,96.5749156939683,95.6081729475161,94.6414302010639,114.951871093031,114.418212086699,113.888824829293,113.363675126998,112.842729059703,112.325952978819,111.813313505099,111.304777526489,110.80031219598,110.299884929495,109.80346340378,109.311015554317,129.394171291592,129.248830728624,129.103490165656,128.958149602687,128.812809039719,128.667468476751,128.522127913783,128.376787350815,128.231446787846,128.086106224878,127.94076566191,127.795425098942,139.754726993188,139.200103758868,138.649227366522,138.102072503786,137.558614029299,137.018826971545,136.482686527708,135.95016806253,135.421247107182,134.895899358136,134.374100676052,133.855827084664,148.196967248568,147.463438066108,146.735710933323,146.013739957314,145.297479608186,144.586884716173,143.881910468793,143.18251240802,142.488646427481,141.800268769674,141.11733602321,140.439805120074,159.95371879438,159.020909290289,158.097015191473,157.181951288195,156.275633185121,155.377977293528,154.488900823603,153.608321776801,152.736158938286,151.872331869439,151.016760900442,150.169367122926,174.945047923443,174.729085002839,174.514455329524,174.301150672693,174.089162852356,173.878483739022,173.669105253387,173.461019366025,173.254218097079,173.048693515956,172.844437741023,NA,NA,NA
"26",743.326720609738,745.538759935402,747.750799261066,749.962838586729,752.174877912394,754.386917238057,756.598956563721,758.810995889385,761.023035215049,763.235074540713,765.447113866377,767.659153192041,804.493884117054,805.958981256294,807.426746544629,808.897184841132,810.370301013733,811.84609993922,813.324586503266,814.805765600442,816.289642134231,817.776221017047,819.265507170249,820.75750552416,839.911336907967,848.06810378019,856.341256363248,864.732455319251,873.243385005648,881.875753813322,890.631294509516,899.511764585652,908.518946610107,917.654648586028,926.920704314252,936.318973761399,763.014107574396,755.644152657424,748.34538415095,741.117114465283,733.958662652158,726.869354340594,719.84852167336,712.895503244058,706.009644034819,699.190295354589,692.436814778025,685.748566084971,978.355510049731,985.511439288823,992.719708728126,999.980701196549,1007.2948023231,1014.66240055737,1022.08388719016,1029.55965637428,1037.09010514547,1044.67563344347,1052.31664413328,1060.01354302656,1031.32668225842,1038.08654345795,1044.89071236736,1051.73947940286,1058.63313688417,1065.57197904706,1072.55630205584,1079.58640401606,1086.66258498722,1093.78514699556,1100.95439404694,1108.17063213987,1008.09439894569,1008.37552121463,1008.65770074948,1008.94094152649,1009.22524753687,1009.51062278682,1009.79707129762,1010.08459710566,1010.37320426254,1010.66289683507,1010.95367890536,1011.24555457088,1105.81594941042,1107.34091289394,1108.86797936181,1110.39715171411,1111.92843285495,1113.46182569243,1114.99733313866,1116.53495810977,1118.07470352591,1119.61657231125,1121.16056739401,1122.70669170643,1153.82405010544,1155.22028892707,1156.61913537153,1158.02059430882,1159.42467061805,1160.83136918744,1162.24069491433,1163.65265270522,1165.06724747576,1166.48448415079,1167.90436766435,NA,NA,NA
