"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108"
"11",2449.30577436704,2528.03300794943,2610.30938844848,2696.29491696245,2786.15680768954,2880.06981310575,2978.21656380222,3080.78792364299,3187.98336093385,3300.01133632402,3417.0897081951,3539.44615632551,3667.31862465445,3800.95578400635,3940.61751567564,4086.57541681227,4239.11332859081,4398.52788819029,3316.53804143774,3376.68909194841,3437.93108392647,3500.28380344837,3563.7673954447,3628.40237020855,3694.20961002205,3761.21037590295,3829.42631447369,3898.87946495495,3969.59226628615,4041.58756437496,4114.88861947838,4189.51911371772,4265.50315872974,4342.86530345671,4421.63054207766,4501.8243220835,3027.873195386,3016.56064927055,3005.29036836615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",3953.21926127827,4019.14735381882,4084.53903982547,4149.41136145997,4213.78043534023,4277.66152271969,4341.06909290227,4404.01688067805,4466.51793845882,4528.58468370287,4590.22894214231,4651.46198726095,4712.29457641529,4772.73698394303,4832.79903156266,4892.49011633179,4951.81923640107,5010.79501477399,5749.89917762317,5810.52003862569,5870.82621896859,5930.8241518074,5990.52004361752,6049.91988543521,6109.02946338454,6167.8543685453,6226.40000621192,6284.67160458905,6342.67422296526,6400.41275940314,6457.89195798024,6515.11641561297,6572.09058849246,6628.81879815926,6685.30523724156,6741.55397487942,5965.59191821269,5942.61879030992,5919.64566240715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",3006.17156159993,3058.03441536354,3109.89726912715,3161.76012289076,3213.62297665437,3265.48583041798,3317.34868418159,3369.2115379452,3421.07439170881,3472.93724547241,3524.80009923602,3576.66295299963,3628.52580676324,3680.38866052685,3732.25151429046,3784.11436805407,3835.97722181768,3887.84007558129,3738.06401766017,3741.02263007026,3743.98124248036,3746.93985489045,3749.89846730054,3752.85707971063,3755.81569212072,3758.77430453081,3761.7329169409,3764.691529351,3767.65014176109,3770.60875417118,3773.56736658127,3776.52597899136,3779.48459140146,3782.44320381155,3785.40181622164,3788.36042863173,4496.87748452541,4494.68151432959,4492.4964525717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",5617.3040642995,5689.83394527536,5763.72126733811,5838.99143582799,5915.67033156174,5993.7843197314,6073.36025896972,6154.42551058518,6237.00794796988,6321.13596618352,6406.8384917167,6494.14499243698,6583.0854877211,6673.69055877678,6765.99135915776,6860.01962547559,6955.80768831192,7053.38848333502,6247.34001199233,6250.23826667091,6253.14015005824,6256.0456666976,6258.95482113793,6261.86761793388,6264.78406164579,6267.70415683972,6270.62790808744,6273.55531996646,6276.48639706,6279.42114395703,6282.35956525225,6285.30166554615,6288.24744944493,6291.19692156061,6294.15008651093,6297.10694891945,6305.83099823217,6305.83414013666,6305.83731767272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",4747.86262097387,4763.93594212781,4780.09457714687,4796.3389788594,4812.66960249727,4829.08690570864,4845.59134857075,4862.18339360286,4878.86350577917,4895.63215254187,4912.48980381424,4929.43693201382,4946.47401206563,4963.60152141549,4980.81994004344,4998.12975047711,5015.53143780532,5033.02548969162,4589.51459890561,4571.82604071845,4554.36422307031,4537.1262394907,4520.10922076572,4503.31033446041,4486.72678444738,4470.35581044133,4454.19468753965,4438.24072576885,4422.49126963684,4406.9436976909,4391.59542208139,4376.44388813096,4361.48657390938,4346.72098981373,4332.14467815403,4317.75521274419,4579.70122279934,4579.77128942346,4579.84094717065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",5855.84473679343,5823.44359217006,5791.31816471517,5759.46610821666,5727.88509642752,5696.57282289592,5665.52700079672,5634.74536276452,5604.22566072804,5573.96566574592,5543.96316784396,5514.21597585371,5484.72191725245,5455.47883800451,5426.48460240396,5397.73709291863,5369.23421003548,5340.97387210725,6204.53702384163,6225.76262076288,6246.9520946902,6268.10569027358,6289.223649278,6310.30621063185,6331.35361047416,6352.36608220094,6373.34385651046,6394.28716144756,6415.19622244705,6436.07126237622,6456.9125015763,6477.72015790327,6498.49444676768,6519.23558117365,6539.94377175713,6560.6192268233,6038.50620463364,6033.95551013283,6029.40481563203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",7572.23346081707,7580.47803594138,7588.7361957912,7597.00796275029,7605.29335923934,7613.59240771593,7621.90513067469,7630.23155064728,7638.57169020251,7646.92557194637,7655.29321852209,7663.67465261021,7672.06989692866,7680.47897423279,7688.90190731543,7697.33871900699,7705.78943217548,7714.25406972661,7735.84018634205,7735.81264316367,7735.78509998529,7735.7575568069,7735.73001362852,7735.70247045014,7735.67492727176,7735.64738409338,7735.61984091499,7735.59229773661,7735.56475455823,7735.53721137985,7735.50966820146,7735.48212502308,7735.4545818447,7735.42703866632,7735.39949548794,7735.37195230955,7714.19483990758,7727.27785777372,7740.36087563986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",7303.44659232705,7322.12565346086,7340.94937303389,7359.91887134144,7379.03527735482,7398.29972878855,7417.71337216813,7437.2773628982,7456.99286533134,7476.86105283736,7496.88310787315,7517.06022205301,7537.39359621964,7557.88444051553,7578.53397445503,7599.34342699692,7620.31403661756,7641.44705138456,6926.51017235018,6892.36177889729,6858.38174046682,6824.56922705155,6790.92341273626,6757.44347567758,6724.12859808391,6690.97796619545,6657.99077026432,6625.16620453477,6592.5034672235,6560.00176050011,6527.66029046755,6495.4782671428,6463.4549044375,6431.58942013881,6399.88103589025,6368.32897717276,7103.01902398547,7096.01111059975,7089.01011129519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",4229.41953606988,4215.53901152201,4201.65848697413,4187.77796242624,4173.89743787837,4160.01691333049,4146.13638878261,4132.25586423473,4118.37533968685,4104.49481513897,4090.61429059109,4076.73376604321,4062.85324149533,4048.97271694745,4035.09219239957,4021.21166785169,4007.33114330381,3993.45061875593,3886.23033394611,3873.09842470988,3860.03627612372,3847.04351759807,3834.11978051206,3821.26469820307,3808.47790595627,3795.75904099431,3783.10774246704,3770.52365144125,3758.00641089048,3745.55566568491,3733.17106258126,3720.85225021282,3708.59887907941,3696.41060153752,3684.28707179042,3672.22794587836,3896.8175021079,3887.38600605693,3878.01324543052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",4600.27576518615,4543.23951013579,4487.34253060502,4432.56207003825,4378.87582643262,4326.26194325853,4274.69900056148,4224.16600624167,4174.64238750779,4126.10798250149,4078.54303208917,4031.92817181772,3986.24442403095,3941.47319014347,3897.59624306892,3854.59571979941,3812.45411413324,3771.1542695478,4977.94397889135,5030.76570565796,5084.41946435806,5138.91836090811,5194.27570766501,5250.50502667792,5307.62005299123,5365.63473799961,5424.56325285592,5484.41999193272,5545.21957633843,5606.97685748872,5669.70692073434,5733.4250890459,5798.14692675684,5863.88824336531,5930.66509739589,5998.49380032223,4047.34421393804,4020.65441953371,3993.96462512939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",6655.85367104135,6577.50462036641,6500.61652792042,6425.16215152332,6351.11475697421,6278.44810857922,6207.13645985594,6137.15454441118,6068.47756698883,6001.08119468474,5934.94154832526,5870.03519400668,5806.33913479232,5743.83080256456,5682.48805002869,5622.28914286596,5563.21275203285,5505.23794620403,7909.16399968669,8039.21906350876,8171.41269970414,8305.78007408386,8442.35693071116,8581.17960141008,8722.28501543035,8865.71070927119,9011.49483666669,9159.67617873537,9310.29415429664,9463.38883035687,9619.00093276793,9777.17185706096,9937.94367945834,10101.3591680667,10267.4617942538,10436.295744213,4004.20939646521,3885.34888682775,3773.21235916724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",5975.24138129379,5994.2009075184,6013.12753399266,6032.02147771588,6050.88295321161,6069.71217256764,6088.50934547524,6107.27467926755,6126.00837895715,6144.71064727294,6163.38168469618,6182.02168949584,6200.63085776319,6219.20938344576,6237.75745838055,6256.27527232659,6274.76301299691,6293.22086608974,6980.71270571773,7034.51418381015,7088.31566190257,7142.117139995,7195.91861808742,7249.72009617985,7303.52157427227,7357.32305236469,7411.12453045712,7464.92600854954,7518.72748664196,7572.52896473439,7626.33044282681,7680.13192091923,7733.93339901166,7787.73487710408,7841.53635519651,7895.33783328893,5397.99613593338,5308.22149639065,5219.93990828814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",4252.86153804622,4240.10537764704,4227.4185849825,4214.80078283228,4202.25159602742,4189.77065143909,4177.35757796754,4165.01200653106,4152.73357005497,4140.52190346076,4128.37664365521,4116.29742951958,4104.2839018989,4092.33570359126,4080.45247933722,4068.63387580923,4056.87954160112,4045.18912721768,3157.48726340818,3162.51212134119,3167.53239146166,3172.54808939095,3177.55923065848,3182.56583070252,3187.56790487096,3192.56546842203,3197.55853652505,3202.5471242612,3207.53124662418,3212.51091852101,3217.48615477267,3222.45697011485,3227.42337919864,3232.3853965912,3237.34303677645,3242.29631415577,4526.450671967,4505.57146501205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",3983.26986475647,3982.6953027526,3982.12442608677,3981.55721112059,3980.99363436731,3980.43367249081,3979.87730230466,3979.32450077115,3978.77524500033,3978.22951224908,3977.68727992017,3977.14852556128,3976.61322686412,3976.08136166351,3975.5529079364,3975.02784380104,3974.506147516,3973.98779747932,4125.25637943888,4166.46512982713,4207.67388021539,4248.88263060364,4290.09138099189,4331.30013138014,4372.5088817684,4413.71763215665,4454.9263825449,4496.13513293315,4537.34388332141,4578.55263370966,4619.76138409791,4660.97013448616,4702.17888487442,4743.38763526267,4784.59638565092,4825.80513603918,3326.23427721678,3315.00721590228,3303.81804936466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",6531.23777262714,6461.29081697564,6392.55246749448,6325.00184080338,6258.6184143638,6193.38202024401,6129.27283899188,6066.27139361353,6004.35854365603,5943.51547939236,5883.72371610678,5824.96508847907,5767.22174506567,5710.47614287625,5654.71104204399,5599.90950058795,5546.0548692659,5493.13078651614,6473.13913835927,6437.00884899097,6400.87855962266,6364.74827025436,6328.61798088606,6292.48769151776,6256.35740214947,6220.22711278116,6184.09682341286,6147.96653404456,6111.83624467626,6075.70595530796,6039.57566593966,6003.44537657136,5967.31508720306,5931.18479783476,5895.05450846646,5858.92421909816,9593.84357644138,9623.99896363478,9654.24913529799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
