"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52"
"11",5949.15600906456,5948.25009002755,5947.3440897353,5946.43800816082,5945.53184527716,5944.62560105733,5943.71927547431,5942.81286850109,5839.20204145252,5838.89669810556,5838.5913707256,5838.28605931181,5837.98076386336,5837.6754843794,5837.3702208591,5837.06497330164,5914.59700704762,5913.88019495223,5913.16316236649,5912.44590912796,5911.72843507399,5911.01074004177,5910.29282386826,5909.57468639028,6058.68875806859,6057.58817778944,6056.48723185522,6055.38591995634,6054.28424178279,6053.18219702414,6052.07978536955,6050.97700650773,5931.55786849233,5930.32903295163,5929.10045198769,5927.87212554776,5926.64405357913,5925.41623602907,5924.18867284487,5922.96136397384,5765.24167523464,5763.38507758886,5761.52817455699,5759.6709659401,5757.81345153898,5755.95563115425,5754.09750458626,5752.23907163515,5808.20152780177,5806.49063374696,5804.78050683208,5803.07114671316
"12",6502.71955179438,6507.79555436926,6512.87757875609,6517.96563209874,6523.05972154952,6528.15985426925,6533.26603742725,6538.37827820132,6563.62438988556,6568.02143494751,6572.41848000946,6576.8155250714,6581.21257013335,6585.6096151953,6590.00666025725,6594.4037053192,6518.40058220138,6521.42624884447,6524.45404754634,6527.48397980936,6530.51604713695,6533.5502510336,6536.58659300486,6539.62507455735,6778.04763911406,6781.46925785725,6784.89357359821,6788.32058846279,6791.75030457848,6795.18272407447,6798.61784908164,6802.05568173252,6559.30344601292,6563.470467843,6567.63748967307,6571.80451150314,6575.97153333321,6580.13855516328,6584.30557699336,6588.47259882343,6561.19307551971,6563.20619586823,6565.21931621674,6567.23243656525,6569.24555691376,6571.25867726227,6573.27179761079,6575.2849179593,6650.75118854561,6651.73520948427,6652.71915535487,6653.70302617996
"13",6808.90186444367,6808.90773650369,6808.91360856371,6808.91948062374,6808.92535268376,6808.93122474378,6808.93709680381,6808.94296886384,6850.6813531003,6852.35191884088,6854.02429482307,6855.69848300846,6857.37448536079,6859.0523038459,6860.73194043176,6862.41339708849,6883.09359933484,6885.14497493586,6887.19890718874,6889.25539927984,6891.31445439952,6893.37607574211,6895.44026650593,6897.50702989327,6851.17758048541,6852.93145645421,6854.68716515315,6856.44470849736,6858.20408840397,6859.96530679211,6861.72836558293,6863.49326669957,6780.82508173709,6782.52131638216,6784.21755102723,6785.9137856723,6787.61002031737,6789.30625496244,6791.00248960751,6792.69872425258,6822.66468731253,6823.21025885905,6823.75589620626,6824.30159936212,6824.84736833456,6825.39320313151,6825.93910376092,6826.48507023072,6885.11972528766,6885.11176593152,6885.10380657539,6885.09584721925
"14",7049.78404360604,7049.77920653452,7049.774369463,7049.76953239147,7049.76469531995,7049.75985824843,7049.75502117691,7049.75018410538,6967.35262212154,6967.24017715745,6967.12773400809,6967.01529267344,6966.90285315345,6966.79041544811,6966.67797955739,6966.56554548124,6711.59928762019,6711.50413471567,6711.40881041117,6711.31331408562,6711.2176451146,6711.12180287025,6711.02578672129,6710.92959603298,6630.52473526576,6628.54630897728,6626.56439195938,6624.57897082264,6622.59003209845,6620.59756223833,6618.60154761334,6616.60197451342,6708.21081569442,6707.4317097292,6706.65260376398,6705.87349779876,6705.09439183354,6704.31528586832,6703.5361799031,6702.75707393788,6521.24479971194,6518.49729183744,6515.74628219406,6512.99176036007,6510.23371586494,6507.472138189,6504.70701676316,6501.93834096855,6695.23847806252,6695.2228292418,6695.20718042108,6695.19153160036
"15",6705.82130669424,6705.81367868965,6705.80605068506,6705.79842268046,6705.79079467586,6705.78316667127,6705.77553866668,6705.76791066208,6647.80245080987,6648.40065489115,6648.99885897242,6649.5970630537,6650.19526713498,6650.79347121626,6651.39167529754,6651.98987937882,6868.45059187076,6872.13473482162,6875.81788232402,6879.50003544853,6883.18119526374,6886.86136283621,6890.54053923051,6894.21872550922,6723.40172774104,6726.28501987511,6729.16831200919,6732.05160414327,6734.93489627735,6737.81818841143,6740.70148054551,6743.58477267959,6565.57035850322,6565.60916957381,6565.64797041923,6565.68676104491,6565.7255414563,6565.76431165884,6565.80307165796,6565.84182145909,6450.51781830634,6449.54175424309,6448.56553410619,6447.58915782208,6446.61262531713,6445.63593651768,6444.65909134998,6443.68208974026,6672.58478711737,6672.50049841,6672.41626389884,6672.33208354905
"16",6894.45384126192,6895.6275347055,6896.80122814908,6897.97492159266,6899.14861503624,6900.32230847982,6901.49600192339,6902.66969536697,6954.32257066972,6956.24439093257,6958.16621119542,6960.08803145828,6962.00985172113,6963.93167198398,6965.85349224683,6967.77531250969,7179.84255481709,7182.21400547462,7184.58835500391,7186.96560694856,7189.3457648565,7191.72883227998,7194.11481277561,7196.50370990435,7232.97306608592,7235.35990532283,7237.74979709094,7240.14274529414,7242.53875384132,7244.93782664633,7247.33996762808,7249.74518071045,7330.76859472875,7334.1620409317,7337.56005413417,7340.96264048258,7344.36980613158,7347.78155724414,7351.19789999152,7354.61884055325,7366.69924498886,7371.15116208606,7375.610326604,7380.07675034099,7384.55044511456,7389.03142276145,7393.5196951377,7398.01527411864,7340.10041316536,7347.33162903506,7354.57438063262,7361.82868636063
"17",7977.13506298827,7978.93586841902,7980.73667384976,7982.5374792805,7984.33828471125,7986.13909014199,7987.93989557273,7989.74070100348,7947.06484331528,7948.90899156835,7950.75313982142,7952.59728807449,7954.44143632756,7956.28558458064,7958.12973283371,7959.97388108678,8112.49897244831,8114.97467652516,8117.45038060202,8119.92608467887,8122.40178875572,8124.87749283258,8127.35319690944,8129.82890098629,8316.7199743172,8318.81005798629,8320.9001416554,8322.9902253245,8325.0803089936,8327.1703926627,8329.2604763318,8331.3505600009,8207.36285903,8210.21618192269,8213.07161613751,8215.92916323672,8218.78882478375,8221.65060234321,8224.51449748083,8227.38051176352,8153.82538791038,8156.05356310383,8158.28357493169,8160.51542490786,8162.74911454749,8164.98464536695,8167.22201888391,8169.46123661724,8259.77150454015,8264.05775858007,8268.34401261998,NA
"18",4079.34522568887,4075.50415673496,4071.66670449154,4067.83286555316,4064.00263651757,4060.17601398573,4056.35299456179,4052.5335748531,4111.23745686976,4110.56817485588,4109.89900179664,4109.2299376743,4108.56098247114,4107.89213616942,4107.22339875142,4106.5547701994,4248.03404421105,4250.37792633633,4252.72384645737,4255.07180634618,4257.42180777634,4259.77385252295,4262.12794236268,4264.48407907373,4501.12062451452,4507.73570368159,4514.36593442357,4521.01135144454,4527.67198952807,4534.34788353738,4541.03906841558,4547.74557918579,4415.43982900322,4424.57697350137,4433.71411799953,4442.85126249768,4451.98840699584,4461.12555149399,4470.26269599215,4479.3998404903,4509.77000306103,4518.03129884042,4526.29259461981,4534.5538903992,4542.81518617859,4551.07648195798,4559.33777773738,4567.59907351677,4460.26695761537,4461.03303288973,4461.7991081641,4462.56518343846
"19",3654.3812769133,3654.36007463254,3654.33891949226,3654.31781138765,3654.29675021413,3654.27573586736,3654.25476824323,3654.23384723785,3292.205170676,3286.00517580388,3279.78627368293,3273.54831246186,3267.29113830574,3261.01459536006,3254.71852571381,3248.40276936187,3429.86187166519,3417.80657333157,3405.71751893027,3393.59439805315,3381.43689542692,3369.24469080501,3357.01745885624,3344.7548690503,3416.77679147013,3404.37296718424,3391.93365721251,3379.45852666915,3366.94723527652,3354.39943724199,3341.81478113101,3329.19290973649,3169.0345071918,3154.70056896278,3140.33360950713,3125.93332420682,3111.49940349608,3097.03153274579,3082.52939214444,3067.99265657529,3357.57757394476,3347.09682400725,3336.59955847333,3326.0856730035,3315.55506209961,3305.00761908642,3294.44323609269,3283.861804032,3494.45036760843,3490.2528151731,3486.06030486015,3481.87283061298
"20",6939.11307373926,6930.96987057237,6922.83622363509,6914.71212171297,6906.59755360472,6898.49250812221,6890.39697409042,6882.31094034745,7128.80120607339,7128.76998138618,7128.73875683574,7128.70753242207,7128.67630814517,7128.64508400503,7128.61386000165,7128.58263613504,6972.97781226837,6972.95821284846,6972.93861348364,6972.91901417391,6972.89941491926,6972.87981571971,6972.86021657525,6972.84061748588,6935.65551970217,6932.10830969417,6928.56388334532,6925.02223847116,6921.48337288893,6917.94728441759,6914.41397087783,6910.88343009201,6666.89120930073,6663.06025397301,6659.22818838614,6655.39501125694,6651.56072129964,6647.72531722586,6643.88879774462,6640.0511615623,6808.43445933513,6808.32127058407,6808.20820299449,6808.09525643669,6807.98243078112,6807.86972589835,6807.7571416591,6807.64467793424,7089.48250458809,7089.47277472507,7089.46305279671,7089.45333879653
"21",6929.73087574107,6927.06586515976,6924.39918990838,6921.73084726372,6919.06083449533,6916.38914886553,6913.71578762938,6911.04074803463,6473.51050185108,6465.94473893369,6458.37130406271,6450.7901726391,6443.20131993074,6435.60472107151,6428.00035106017,6420.38818475938,6703.17871298596,6697.29735860541,6691.42116451235,6685.55012617918,6679.68423908223,6673.82349870183,6667.96790052225,6662.11744003174,6534.48563866722,6529.1787785523,6523.85928652309,6518.52709192675,6513.1821234868,6507.82430929558,6502.45357680663,6497.06985282689,6240.95511801755,6235.11655010768,6229.28344432253,6223.45579555215,6217.63359869136,6211.81684863978,6206.00554030177,6200.19966858648,6876.45820245221,6876.45446969408,6876.45073693594,6876.44700417781,6876.44327141967,6876.43953866154,6876.43580590341,6876.43207314527,6499.62323172129,6494.46559595291,6489.3120529151,6484.16259936018
"22",7737.43923632096,7670.14132421949,7727.61771707401,7658.31617288627,7716.3532943221,7753.00683303897,7805.44763211644,7750.00005827875,7970.78139444618,7974.67076036512,7978.56306672088,7982.45831573649,7986.35650963665,7990.25765064777,7994.16174099791,7998.06878291684,8101.55953231012,8107.8539045886,8114.1558529422,8120.4653864897,8126.78251436083,8133.10724569633,8139.43958964794,8145.77955537839,7909.57440866683,7909.76726965948,7909.96013065212,7910.15299164477,7910.34585263742,7910.53871363007,7910.73157462272,7910.92443561537,7537.36338963933,7537.66905842099,7537.97472720264,7538.2803959843,7538.58606476595,7538.89173354761,7539.19740232926,7539.50307111091,7831.55333425884,7831.6019432214,7831.65055248566,7831.69916205163,7831.74777191932,7831.79638208872,7831.84499255983,7831.89360333266,7599.10722139848,7596.35494006036,7593.60205296296,7590.84855961983
"23",7069.06815766274,7067.90638773257,7066.74488635121,7065.58365345658,7064.42268898662,7063.26199287928,7062.10156507253,7060.94140550434,6410.26958508113,6400.13652722406,6389.99055045992,6379.83160121407,6369.65962553492,6359.4745690902,6349.27637716319,6339.06499464882,6436.24118874724,6414.74250964392,6393.20528430707,6371.62924370869,6350.01411553335,6328.35962412056,6306.66549040588,6284.93143186072,6330.87217466177,6304.23729731185,6277.54527414579,6250.79561486156,6223.98782175489,6197.12138955858,6170.19580527735,6143.21054801789,5560.44091199633,5531.27134206443,5502.02458988966,5472.69983238181,5443.29623096674,5413.81293116691,5384.24906216699,5354.60373636391,5890.7042556191,5863.84605492413,5836.92610817519,5809.94384406049,5782.89868195382,5755.79003169619,5728.61729337056,5701.37985706979,6093.19658655101,6076.79562718881,6060.43881402542,6044.12602823325
"24",5901.90451176437,5918.17228864836,5934.48490539112,5950.84248558746,5967.24515317288,5983.69303242447,6000.18624796189,6016.72492474829,5625.77358171128,5626.84788738399,5627.92219305669,5628.99649872939,5630.0708044021,5631.1451100748,5632.21941574751,5633.29372142021,5717.01500949314,5716.97703320669,5716.93903874822,5716.90102610023,5716.86299524515,5716.82494616542,5716.78687884346,5716.74879326162,6229.61883690963,6235.84529827072,6242.07798293729,6248.3168971295,6254.56204707371,6260.81343900252,6267.07107915475,6273.33497377545,6391.52447073135,6402.14648470318,6412.7861512994,6423.44349985675,6434.11855976072,6444.81136044561,6455.52193139467,6466.25030214013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",6251.86513700488,6252.2681563352,6252.67117566552,6253.07419499584,6253.47721432616,6253.88023365649,6254.28325298681,6254.68627231713,6020.08578211013,6020.09473219959,6020.10371908713,6020.11274292406,6020.12180386228,6020.13090205435,6020.14003765342,6020.1492108133,6018.50465387526,6018.52932463276,6018.55399549139,6018.57866645115,6018.60333751204,6018.62800867406,6018.65267993721,6018.6773513015,6672.85475918844,6672.94318479917,6673.03189371456,6673.12088684228,6673.21016509292,6673.29972937997,6673.38958061986,6673.47971973193,6653.82814084498,6653.94187229617,6654.05602456433,6654.17059920653,6654.28559778558,6654.4010218701,6654.5168730345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",6231.20248752694,6213.63306799011,6196.06364845328,6178.49422891645,6160.92480937961,6143.35538984278,6125.78597030595,6108.21655076912,5911.30802474196,5892.5810323061,5873.91336688284,5855.30484052452,5836.75526587891,5818.26445618728,5799.83222528258,5781.45838758751,6088.25263826933,6074.34872693429,6060.47656834702,6046.6360899929,6032.8272195229,6019.04988475321,6005.30401366488,5991.58953440344,5808.42112411767,5801.59444939737,5794.7757981118,5787.96516083095,5781.16252813592,5774.36789061887,5767.58123888301,5760.8025635426,5488.53079105879,5475.5143504798,5462.4979099008,5449.48146932181,5436.46502874281,5423.44858816382,5410.43214758482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",6039.6907277952,6033.58091863959,6027.47729022561,6021.37983630077,6015.28855061888,6009.20342694011,6003.1244590309,5997.05164066401,6132.99385807426,6135.77985952594,6138.56712655921,6141.35565974897,6144.1454596704,6146.93652689892,6149.72886201023,6152.52246558028,6632.62592645319,6649.31213514288,6666.06346315579,6682.88016462552,6699.76249467743,6716.71070943255,6733.72506601144,6750.80582253809,6554.62604201269,6574.63363124221,6594.61082250477,6614.55779969659,6634.47474477577,6654.36183779141,6674.21925691203,6694.04717845354,6183.53649065048,6191.6017791468,6199.66180417896,6207.71657944198,6215.7661185686,6223.81043512981,6231.84954263511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",5039.07490548605,5040.70528861685,5042.33567174765,5043.96605487845,5045.59643800925,5047.22682114005,5048.85720427085,5050.48758740165,4942.29926511608,4941.91839843747,4941.53751706152,4941.15662098594,4940.77571020848,4940.39478472686,4940.01384453882,4939.63288964209,5473.28464773215,5473.76941848568,5474.2541677438,5474.73889551034,5475.22360178908,5475.70828658385,5476.19294989845,5476.67759173668,5428.13552820465,5428.14701887596,5428.1585265264,5428.17005118105,5428.18159286504,5428.19315160354,5428.20472742173,5428.21632034487,5541.76303737466,5541.78482398124,5541.80667474372,5541.82858985101,5541.8505694926,5541.87261385851,5541.89472313936,5541.91689752628,4788.95198229418,4789.03415162247,4789.11632236063,4789.19849450868,4789.28066806666,4789.36284303457,NA,NA,NA,NA,NA,NA
"29",5599.44890861174,5611.27108089235,5623.09325317296,5634.91542545357,5646.73759773418,5658.55977001479,5670.38194229539,5682.204114576,5927.70993167163,5947.03419227993,5966.45487474938,5985.97246019412,6005.58743212893,6025.30027648114,6045.11148160271,6065.02153828234,6563.81181438048,6588.52973436242,6613.3946570192,6638.40745660669,6663.56901258013,6688.88020962507,6714.34193768848,6739.95509201,7018.8365742316,7050.18565021778,7081.75411432957,7113.54350189612,7145.55535899115,7177.79124250815,7210.25272023616,7242.94137093592,6619.82891198793,6653.49959275094,6687.3415339435,6721.35560665388,6755.54268640098,6789.9036531569,6824.43939136957,6859.15078998551,6498.8615785616,6516.47981317765,6534.07414267144,6551.64469593459,6569.19160064787,6586.71498329738,NA,NA,NA,NA,NA,NA
"30",7148.14203541854,7160.93923225145,7173.77101919057,7186.63748973103,7199.53873762066,7212.47485686068,7225.44594170641,7238.45208666791,7601.64291810606,7618.4090436769,7635.23214539068,7652.11241686879,7669.05005239064,7686.04524689583,7703.09819598644,7720.20909592924,7830.10748649295,7847.78361817862,7865.49965297315,7883.25568095608,7901.05179241034,7918.88807782262,7936.76462788393,7954.68153348997,8013.23065364465,8032.03585015753,8050.84104667042,8069.64624318331,8088.45143969619,8107.25663620907,8126.06183272196,8144.86702923484,7762.38781600209,7783.20394361298,7804.02007122388,7824.83619883478,7845.65232644567,7866.46845405657,7887.28458166747,7908.10070927836,8201.02594488404,8216.58754073795,8232.14913659186,8247.71073244578,8263.27232829969,NA,NA,NA,NA,NA,NA,NA
"31",5488.61342657624,5506.07132240896,5523.52921824169,5540.98711407442,5558.44500990714,5575.90290573987,5593.3608015726,5610.81869740533,5254.46868371487,5254.50290376098,5254.53712380709,5254.5713438532,5254.60556389931,5254.63978394542,5254.67400399153,5254.70822403765,5325.10297926798,5324.03298615059,5322.96320803098,5321.89364486593,5320.82429661227,5319.7551632268,5318.68624466636,5317.61754088777,5461.72260285634,5460.1559339906,5458.58971451629,5457.02394430451,5455.45862322638,5453.89375115308,5452.3293279558,5450.7653535058,5648.21993954161,5646.37895514217,5644.53857079434,5642.69878630257,5640.85960147132,5639.02101610514,5637.18303000865,5635.34564298652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",6104.05227408327,6111.84793961721,6119.64360515115,6127.43927068509,6135.23493621904,6143.03060175298,6150.82626728692,6158.62193282087,6023.51569842055,6026.88857620746,6030.26145399437,6033.63433178128,6037.00720956819,6040.3800873551,6043.75296514201,6047.12584292892,6118.03621155121,6121.95051189936,6125.8616428127,6129.76961143837,6133.67442489707,6137.57609028325,6141.47461466519,6145.37000508515,6423.31110553731,6423.34351679291,6423.37589376043,6423.40823651249,6423.44054512152,6423.4728196597,6423.50506019898,6423.53726681107,6580.059417923,6588.84909185634,6597.6579192384,6606.48594180617,6615.33320138759,6624.19973990177,6633.08559935913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",6898.31826914697,6896.45828025754,6894.60399279204,6892.75538927388,6890.91245228005,6889.07516444097,6887.24350844028,6885.41746701471,6363.23923906605,6354.36344330566,6345.50002799293,6336.64897585894,6327.81026965884,6318.98389217186,6310.16982620121,6301.36805457413,6477.27300597844,6475.81891033183,6474.36514111799,6472.91169826363,6471.45858169549,6470.00579134033,6468.5533271249,6467.101188976,6521.24995528269,6521.3165754451,6521.38319526443,6521.4498147407,6521.51643387391,6521.58305266406,6521.64967111116,6521.71628921523,6773.03162248181,6770.5036341178,6767.97516568518,6765.44621682212,6762.91678716634,6760.38687635505,6757.856484025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",7964.04564356068,7980.13876645073,7996.26440906956,8012.42263713051,8028.61351647971,8044.83711309632,8061.09349309286,8077.38272271542,7887.11263022677,7898.92781054582,7910.73416071749,7922.53170707954,7934.32047583252,7946.10049304082,7957.87178463374,7969.63437640638,8018.00649513761,8029.0243263122,8040.05729748496,8051.10542946034,8062.16874307131,8073.24725917952,8084.34099867527,8095.44998247757,7855.54395598588,7859.20581916577,7862.86682668867,7866.52697935249,7870.18627795386,7873.84472328805,7877.50231614909,7881.15905732971,8402.82135570244,8408.20420884459,8413.58533352579,8418.96473196012,8424.34240635673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
