"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
"31",4590.20466018505,4919.06717602837,5247.92969187169,3466.43915471174,3881.43900127499,4363.7013815364,5294.61612803249,5805.29068419682,6385.89286784355,5898.07175798233,6183.35513151033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2789.1053157793,2821.23966547744,2853.19203294325,2854.88194552599,2962.74205860372,3076.46232006427,3013.75655018542,3084.61254482827,3154.6638250634,5109.96957449494,5538.19060953594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",3045.64772770284,3067.03343377049,3088.63936287315,3258.62475509164,3454.22951018328,3649.83426527492,2563.89219630862,2419.72932219401,2271.13479362505,2631.07721728973,2554.03820905133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",8266.47526650861,8680.65053301722,9094.82579952582,10468.8311883498,11909.6261827599,13629.8424409208,8274.51397782646,8274.5101193282,8274.50626083174,6895.79751061056,6696.08866408172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",5406.465234248,5783.53046849599,6160.59570274399,6602.12709027349,7943.29472820698,9668.41931477876,4811.56829797973,4776.86337440679,4742.15845083385,2889.25988813436,2460.33600936387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",882.243596261712,952.254055848171,1037.52167261537,474.585739993899,500.222898230863,525.860056467827,1272.16485680077,1570.71514938593,1957.29288934422,3082.31746653282,3860.15639610174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",578.644930074333,629.649860148667,680.654790223001,430.676293294843,473.902586589686,517.128879884529,947.043569857254,1076.44260153313,1235.84416624963,921.9656530555,977.97203066321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",4075.19168517487,4386.23337034975,4697.27505552462,3218.87572123926,3743.29187908525,4387.83829436095,4977.73931415894,5605.84991014173,6345.78019439393,7684.90531997991,8574.13632661896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1714.56601565055,1828.9268824502,1954.5286139047,1351.03815389875,1426.1163077975,1501.19446169626,1952.75377576075,2092.95171682969,2248.06873202369,2636.31299350439,2841.48759220527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",859.085256302758,1067.15904389829,1343.7755355239,470.313784484478,567.314674603049,692.747256740564,1223.80875776236,1543.34528341104,1976.96370563363,1959.78094706671,2149.26231961567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2753.93971939453,2962.35943878907,3170.7791581836,3653.36542212372,4705.67292947767,6157.7930187268,2999.23928751066,3090.47522119323,3180.38364862619,4158.89068149164,4385.0924699146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2210.15735598931,2484.81513343248,2806.75273342168,1832.31318410475,2047.70998636073,2301.63683159322,2222.22859903287,2358.11403408854,2493.9994691442,3478.18198904842,3785.73539185901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",3570.33044134953,4403.943176968,5501.4347411487,2089.30409314405,2524.36229887965,3088.21279475841,4889.64229720857,6027.81877446501,7533.07927048824,7808.67342787741,9073.38068422533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",3163.4142721728,3234.6047698537,3308.15207112655,2974.24392977186,3050.15674463672,3126.06955950158,3684.95866545954,3884.75039855144,4084.54213164335,4841.31535373474,5034.69403299925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",3542.54838395754,3726.53676791508,3910.52515187262,3543.39944502484,3943.74202109739,4408.13061652678,3424.35573507266,3468.19147014531,3512.02720521797,4408.26210290346,4676.72791258893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",3530.04998603014,3555.34248182194,3580.9298626065,3457.33255708112,3507.81554562632,3558.29853417152,3712.41030600043,3784.3498146688,3856.28932333716,4830.24785306819,5058.28671898554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",5064.37782349785,5383.05564699571,5701.73347049356,4833.14234966696,5267.98469933392,5702.82704900089,5335.51497073177,5551.23349741985,5766.95202410793,3406.54162625543,3138.70995150652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",1812.20826974116,1937.33653948232,2062.46480922348,1506.21196185509,1729.76836987065,2000.10394192456,2203.50566889712,2436.45768048451,2705.25655065226,3573.73688752801,3834.23377505602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",1986.51309848606,2180.88839555497,2401.79158005589,1588.24463095993,1711.61926191985,1834.99389287978,2309.38339390362,2490.42247599922,2692.60916966898,3845.46471032833,4334.59789188359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",4194.58600958453,4499.96201916905,4805.33802875358,6198.14075450123,7760.91630488161,9861.64557586845,4454.08705190895,4492.0413768237,4530.31911948107,4398.83738392961,4456.50199612675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",5611.39407099978,5754.38814199956,5897.38221299934,9661.13750662489,10477.4750132498,11293.8125198747,5238.82678570439,4802.07449569565,4401.73351887414,5139.82346846946,5077.87059813331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2762.77637162475,2889.64274324949,3016.50911487424,2233.47517066395,2369.74276048543,2518.14500391274,3279.77104499173,3544.72003805689,3841.40090064595,6360.88017877037,7333.56329029951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",4452.22012049645,4783.1902409929,5114.16036148934,5479.59706414641,6915.86822799307,8853.11811631486,4872.54674880063,5047.15228959478,5218.78782330021,6647.68946320425,6989.50359666461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",4586.59235683581,4609.52872065473,4632.57978330544,3156.19418416456,2978.36367862135,2817.27455665961,5164.20342927809,5455.55685855619,5746.91028783428,5809.85117925292,5989.50235850584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",5470.00484902632,5861.63969805265,6253.27454707897,4822.52662677948,5218.81325355895,5615.09988033842,4721.6745,4849.969,4978.2635,2531.39945943438,2290.20129493376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2697.92478571176,2685.73082999542,2673.59198795638,2321.09741506175,2354.7548301235,2388.41224518525,3455.23817575327,3501.71631448428,3549.27915345944,4900.91123596513,5208.00247193026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2431.46312048093,2574.02624096187,2716.58936144281,2122.57608323887,2294.10943931805,2486.64000494014,2892.33128073638,3067.89890639991,3243.46653206343,3337.28727428932,3528.32277961027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",3263.69389638312,3348.58779276623,3433.48168914935,3361.75549704287,3526.51099408574,3691.2664911286,3336.13106269442,3389.05870120984,3441.98633972526,4106.56123565649,4265.72014863477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",4112.74120920798,4214.58241841596,4316.42362762395,4599.42608305517,4855.76216611034,5112.0982491655,4175.66577586457,4186.8731585602,4198.12502584414,4845.58694949457,4976.23339054034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",3702.37541891802,3536.24659550387,3358.0301184103,8483.43724105085,8901.83105017628,9320.22485930171,3857.31831637576,3364.7022966685,2934.99800033185,6880.11613336742,7411.51401607803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",6811.18546089039,8102.18844496866,9728.99432699883,6226.2542608786,7319.5153664929,8824.70804068573,6964.15530605395,7539.74065532219,8179.12295514598,7687.04876892309,7913.23553745289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",3337.61194663859,3344.35938009975,3351.12693464017,4009.76163430795,4215.51889569603,4421.27615708411,3908.93790479077,4041.02939926005,4179.41202247515,5683.99144809255,6145.89872770741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2753.0019062094,2799.63330204349,2847.05455823784,2843.5136615074,2975.94717833959,3108.38069517177,3254.64956302079,3436.70387592618,3632.96769031451,4313.50802592288,4554.32807061625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",1784.04660560964,1801.64564443454,1819.52140005212,1686.21372251254,1694.75187914624,1703.35495985769,1833.80500657479,1862.23180420283,1891.31521727348,1983.77149663213,2033.87402281273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",3102.02172425453,3419.30515961257,3781.56416038943,2636.87359138511,2967.86806312834,3357.38644972453,3404.66538464466,3661.89756032421,3947.39486315173,4640.12226255464,4894.51452510928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",5475.82961556014,5790.65923112028,6105.48884668042,5084.02006444193,5666.27097752328,6343.35522388126,5333.75072316609,5520.70144633219,5707.65216949829,4896.9992983731,4846.67678574402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",4971.24013569593,5286.04027139186,5600.84040708779,4351.80974614489,4821.16127529394,5364.67363839364,4620.66667046781,4815.33334093561,5010.00001140342,4510.68031694859,4487.48057382167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",7462.70392929486,8081.94827141553,8701.1926135362,6478.57986854443,7834.88186960114,9581.91437580041,6948.14720688627,7253.7049685003,7552.95628697444,5909.0895014031,5801.31128222299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",4665.46793920124,4618.55662253264,4570.92008638188,5349.88406274582,5424.5421481586,5500.7435028315,4342.5459087802,4295.35820116732,4245.5746419395,4760.18459857529,4820.74551829035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2940.50739260726,3043.38478521452,3146.26217782178,2912.08882555759,3084.04765111517,3256.00647667276,3017.97891062629,3096.89328042361,3179.99469607819,3524.77591135278,3604.68912646627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",3670.90906430113,3766.07812860226,3861.24719290339,3605.98901929045,3768.69190806413,3931.39479683781,4049.5134851728,4265.19667664348,4514.89600201397,6152.43921247004,6201.57924455538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",6585.65288092387,6875.00576184774,7164.35864277161,6877.43839216906,7542.51241508737,8299.48993301836,6404.34721882392,6472.27684599457,6540.20647316521,7462.9515132301,7681.0434598278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",1416.26802714921,1571.31041877961,1752.21424252078,891.968580974642,972.08747327298,1062.44746186599,1878.8964241269,2309.64033255218,2860.0845130343,4486.88461615054,5127.58353938064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",8717.50534589634,9265.17069179267,9812.83603768901,5688.48680371279,7579.44737802422,10257.1011107635,8041.78457617699,8300.32915235397,8558.87372853096,3434.36721673551,2534.299300621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2988.99557030138,3184.3513841536,3397.87402332256,2513.67510635574,2654.24347963681,2794.81185291788,3018.09496354173,3158.53625657305,3308.2253950787,5613.53086324971,6305.05903916887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2402.03742095682,2797.04053618475,3282.29497585612,1613.29305061911,1905.3719484862,2269.48894791845,2952.81320587745,3412.10648521323,3972.67760827852,4272.42437744306,4575.0208929117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2860.1518612402,3223.78131322524,3655.11576285472,1955.58387840813,2214.66209184985,2522.29949003836,3568.53670112618,4085.3991614574,4709.95815346409,4487.47701995955,4758.35403991909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",3994.72912574236,4192.45825148472,4390.18737722708,3793.97114261909,4189.70817773437,4643.68180513067,4342.93860861615,4542.6290096218,4755.94105120051,5155.76078742918,5379.83712514521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",8382.97468728038,9160.84937456076,9938.72406184114,6663.12531514224,7989.87649742853,9692.55167273694,6446.60129081367,6749.70258162733,7052.803872441,6860.99400382471,6792.18508340215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",6947.41522357531,6996.30510251126,7045.67429025557,8491.55739115899,8861.71478231798,9231.87217347697,6883.25250336575,6745.63941190071,6612.26697990287,5907.87343585151,5709.64812302181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",6586.81960967143,6825.24921934285,7063.67882901427,5696.95937525215,5908.39612971204,6127.68014061029,7558.36167066098,7877.1544850038,8218.78514161134,9449.17133392565,9937.14266785129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2252.27785353435,2314.85169278219,2379.93504351886,2423.93963449094,2582.75474556167,2756.65369113564,2430.9000128166,2508.96220129663,2590.59131825037,2396.64157385406,2396.64199416567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",3135.31992592593,3313.49985185186,3491.67977777778,2929.76555297906,3298.64370672668,3732.01107354094,3333.51305874072,3470.29611748145,3607.07917622217,3273.04581225442,3312.81299505836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
