"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78"
"11",6497.67412037332,6497.69919157533,6497.72427356103,6485.38697373219,6494.66409425546,6503.96279181548,6493.91705090143,6504.50047836215,6515.11140803819,6273.30848866446,6279.21326445173,6285.11804023901,6322.800542698,6327.93693892593,6333.07333515387,6418.31502426165,6421.5686472104,6424.82227015916,6449.12453697654,6449.84198792991,6450.55956916992,6577.74865907011,6577.72813859915,6577.70761812819,6552.53876110152,6552.5539102611,6552.56905945572,6503.58127922287,6505.77459824165,6507.96980342774,6534.49427856984,6537.47251536519,6540.45471399708,6533.87264438834,6537.47549349843,6541.07470737553,6577.73282585455,6582.87370474355,6588.01253182577,6572.79213912495,6576.64546264349,6580.50104518708,6512.48269840842,6513.74128036736,6514.9997398935,6544.86613177498,6545.47786596294,6546.08968586595,6717.34442346613,6720.63345640445,6723.92409976156,6746.57423030733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",6806.17296819818,6813.22975507208,6820.28288919153,6575.12065344056,6573.72608993718,6572.33137650671,6562.69098063325,6562.6932642254,6562.69554781834,6637.45659258397,6637.45969690347,6637.46279968505,6698.43797111512,6698.44950319738,6698.46103529948,6747.47710286925,6747.49460448382,6747.51210609839,6754.04670514916,6754.0760772649,6754.10544938064,6778.79934576288,6778.80635223757,6778.8133587195,6768.64092724003,6773.94332892018,6779.24988438304,6815.64584808859,6822.89457539575,6830.15482354626,6802.68046548375,6805.07814066144,6807.47896410257,6886.76129234691,6891.47018040586,6896.1846377268,6890.14128970942,6895.08946151024,6900.03763331107,6930.16329834579,6934.42071821613,6938.68325613503,6934.32093227994,6938.51840699377,6942.71588170759,6881.74532603574,6883.43048349397,6885.11564095221,6809.12531251649,6811.86136607649,6814.59741963649,6850.73665102065,6852.04782415644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",7049.66387268559,7049.64956902248,7049.63526538839,7307.12858083159,7311.97130051975,7316.81402020791,7224.95239288804,7225.19956446328,7225.44682609877,7221.01664838121,7221.12312037643,7221.22959237165,7208.93183583982,7206.74772007257,7204.56426603466,7065.76925336412,7060.69227514015,7055.6132683638,7033.82217870806,7029.76134013561,7025.69537621818,7050.29117001724,7041.11895037776,7031.96565784127,7027.39599694968,7027.08618389625,7026.77638450138,7034.79777995139,7029.13089681911,7023.46857864597,7080.89223326003,7080.88498619612,7080.87773913962,7045.64603782341,7045.6435231607,7045.64100849889,6915.01211947201,6914.97385832653,6914.93556284001,6648.88670186208,6648.77315438454,6648.65960884612,6711.67715295797,6711.66003132906,6711.64290970015,6683.09819730442,6683.07129862596,6683.04431694097,6638.63897719051,6635.90843414826,6633.17002809764,6554.62741224651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",6710.69522848832,6714.50226437735,6718.30930026638,6606.82294920801,6605.15084581886,6603.47916561794,6572.40796875925,6571.6772321185,6570.94560587127,6663.20286852993,6663.15138838368,6663.09995496689,6631.66136173705,6631.64930621398,6631.63725341881,6646.581191975,6649.05207172286,6651.52433302888,6650.8839172596,6654.49220695432,6658.09951810279,6760.9354125314,6765.64176374712,6770.34811496284,6679.09650298812,6681.27471820335,6683.45498842197,6670.00147228382,6672.14882480532,6674.29617732682,6729.91239028988,6732.64904667182,6735.38681588968,6660.62635263284,6662.16149102935,6663.69662942585,6777.64974233806,6779.4591880508,6781.26936995398,6866.31271700319,6869.32076437318,6872.33084512864,6864.36258336778,6868.8491851191,6873.33429048397,6835.9251575338,6835.95072806528,6835.97629869242,6749.33007880602,6749.34345569008,6749.35681715861,6739.10999689329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",6893.20194532919,6893.20582788166,6893.20971268205,6753.46254995232,6754.23422264542,6755.00589533852,6839.12830327658,6841.03077712978,6842.93434244578,6900.92068639937,6904.46082515198,6908.00096390459,6875.15811166759,6875.83881733206,6876.52028465488,6961.3829319935,6968.11788421029,6974.86465085065,6915.95281276063,6917.77185087109,6919.59426290618,6869.86206208226,6870.83291677984,6871.80377147741,6802.03312643783,6802.06552217283,6802.09791790782,6933.20195825949,6933.34604288253,6933.49005955843,6957.9210474972,6959.23498247856,6960.54929315246,6957.96139123516,6957.96945322578,6957.97751770751,7105.19305140597,7108.33599457852,7111.47893775108,7153.42959111253,7155.8836702723,7158.34064740551,7180.10642802037,7182.47093721787,7184.8396496529,7195.25735259445,7200.45547611075,7205.65359962705,7200.24293161898,7204.45880183381,7208.67467204863,7191.89130609054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",7954.71724142765,7954.7400188686,7954.76279630955,8006.24064498732,8017.43185849384,8028.65057529217,8038.18626193139,8049.6174361157,8061.07871657655,7881.86221733706,7893.45246996582,7905.04272259458,7983.00051609538,7993.39363786559,8003.80715840244,8125.34659798202,8135.95019867611,8146.5537993702,8056.15631947611,8065.4995031602,8074.84268684429,8036.38532253156,8042.04987843366,8047.71443433575,8001.44239654629,8003.01788762201,8004.59368891331,7974.90025693101,7974.46656028968,7974.03288723395,8002.57767234128,8002.30807908421,8002.03848110866,8000.02411508077,7999.92993188443,7999.83574979689,7974.42079138577,7974.41763421899,7974.41447867631,7956.79895971223,7955.7683014772,7954.73777674516,8039.12457423219,8039.1136686068,8039.10276299621,8150.42266963807,8152.12485002808,8153.82782931834,8207.05853395722,8213.21774513079,8219.38398840234,8323.58395445159,8332.31275721182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",4061.06408508038,4060.55359835518,4060.04317579954,4030.24465997992,4024.41710842724,4018.60233761815,3973.53334584583,3968.49830409651,3963.46005051549,3937.06123844499,3931.85374544278,3926.65314031498,3860.29741838001,3855.66702356795,3851.04218287616,3835.85790446329,3830.54466733967,3825.24236444504,3927.12978220988,3927.12077334102,3927.11178333349,3978.77194692136,3978.1442849712,3977.5167220364,4069.56893849986,4069.54895620406,4069.52899653131,4085.87478226377,4086.83102605267,4087.78749363751,4165.30596352014,4171.25860962171,4177.21976266033,4120.7313194871,4128.80184536813,4136.88817751823,4167.59011675139,4177.24650661332,4186.93624497357,4140.33771132675,4145.93631570388,4151.54249056756,4203.09915930728,4210.06873393738,4217.03830856748,4402.76203418416,4410.35244864737,4417.96310654217,4475.15026227893,4484.61902477724,4494.11863157214,4506.09699850588,4517.67282916403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",3648.5279598086,3638.92099513935,3629.28661884577,4184.31866310412,4184.30893875184,4184.29922028456,4279.88836709299,4279.88039581261,4279.87242066283,4296.16353164165,4296.02574625745,4295.88796529226,4237.47458744303,4237.47035895654,4237.46613047004,4174.1436545151,4174.12334413295,4174.10301359765,4161.33616719917,4160.66134329801,4159.9866288298,3760.33877204189,3754.18175599639,3748.01964270633,3779.19952126306,3779.05395131501,3778.90838697413,3635.21489277035,3635.10717199073,3634.99873057747,3535.58536765817,3526.61859324457,3517.59060396429,3331.92784250093,3307.276845358,3282.50477815268,3588.06652994351,3566.82880161271,3545.45531353726,3639.93296700668,3620.86341543757,3601.89376894922,3425.30818584046,3408.69277560228,3392.03663882758,3425.52662906609,3415.28373813662,3405.02542563564,3494.31616166787,3489.08943324854,3483.87052286534,3403.34529974468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",6943.66118017477,6934.18151035919,6924.72137077621,7196.16525559484,7184.89490183178,7173.64219925784,7137.08898191614,7128.84006379818,7120.59114568022,7222.00999945144,7217.10867604731,7212.21067899846,7109.35325233883,7106.71994729043,7104.08615164878,6982.66863297878,6979.21903020386,6975.77113161396,7044.51850219947,7044.51719447293,7044.51588841105,6969.27747614009,6960.72597421016,6952.16761133265,6984.14348351569,6974.19005199562,6964.25808125973,6939.0988227287,6930.4394548934,6921.79636902864,7065.39610968474,7065.39405683328,7065.39200704507,7025.32335686821,7020.33387591541,7015.3498483769,7160.69297519073,7160.69164667496,7160.69031815944,7086.95654085798,7086.96750716915,7086.97846804656,6989.97988794018,6990.12681351766,6990.27368342353,6953.00031750905,6953.02397401504,6953.04763052104,6923.41575641925,6922.666856722,6921.91807986997,6940.15598392603,6940.14914446076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",6926.43065674323,6920.45656592778,6914.47155458773,7370.15561344561,7367.53111993452,7364.90607686101,7515.49918547221,7514.54578989515,7513.59214740462,7456.25859071909,7456.02259537177,7455.78660749384,7374.65591806606,7375.28222935757,7375.90862346567,7277.10425150093,7276.37413305285,7275.64397690061,7304.70328651817,7303.78054254104,7302.85765481011,6929.05553328357,6923.52150290682,6917.98747253006,7011.71247388964,7011.70726612153,7011.70205835343,6977.03009328458,6976.38271430171,6975.7332506515,6788.06053468261,6769.19415647848,6750.3010983137,6552.23799848831,6530.30993581086,6508.34440175255,6492.45254008747,6468.20211967905,6443.90599346625,6715.9838373018,6705.44396596225,6694.9206355928,6706.93637262983,6704.80781795295,6702.67993880731,6630.61166844349,6630.55411894146,6630.49672127877,6689.97641267277,6688.69257410207,6687.40898190615,6540.13220066426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",7602.67596539593,7593.22938353144,7583.79453936421,7839.44214983917,7843.99831517187,7848.55448050456,7679.55649219444,7687.98586864727,7696.42952109857,7637.96686167694,7643.70182800504,7649.44776599387,7532.31464025543,7544.30929444178,7556.30394862814,7385.2535144102,7391.10078396768,7396.95498920165,7462.94831641465,7462.87892855256,7462.80951928587,7558.79715151917,7558.75046815791,7558.70378508497,7666.49627550304,7659.68598313406,7652.88174047547,7693.88148521888,7687.4077925027,7680.93954680277,7792.04672152694,7792.1476836853,7792.24861754036,7999.59248645103,8008.08614841122,8016.57981037142,8009.06477687606,8024.55644846816,8040.09341257308,8042.54153535577,8062.08169996324,8081.66933936848,8100.28311004398,8118.92820054854,8137.55190557213,8091.72994742609,8108.27626929292,8124.82259115975,7821.28904618616,7826.59602785777,7831.90300952938,7915.98547814373,7921.85212280528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",7030.78298782935,7009.87873451763,6988.94142814614,7908.26653692631,7908.30656118266,7908.34647143193,7983.52509438806,8000.06616678719,8016.60723918633,8090.97776872251,8106.42637946907,8121.87499021562,7957.62159288192,7967.16687013087,7976.70620931376,7941.00101817416,7946.24464359073,7951.48611924046,7839.39823846519,7839.40057115857,7839.40290385264,7171.4425066773,7164.30368127792,7157.17474833004,7207.37187255013,7190.49249385658,7173.61311516303,7053.3298479521,7038.52254898607,7023.66523411018,6874.74803361941,6842.22961473572,6809.63293566172,6442.80767375794,6402.84766629706,6362.74078613149,6738.47176959435,6693.32758089508,6648.18339219582,6713.61517608236,6675.74158982885,6638.08166022651,6540.28130361044,6510.56890546735,6480.99149029555,6411.83491664051,6386.90363579024,6361.92343552121,6568.890946134,6552.39820511015,6535.94687297993,6341.87990656054,6327.65147189228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",5875.55707276229,5877.99040257961,5880.42321688001,5685.57413784154,5719.33308281768,5753.09202779381,5756.24650491891,5776.41447863116,5796.58245234342,5417.4156173125,5417.44621893321,5417.47682072678,5483.07157312941,5479.61180245476,5476.15421486543,5438.46210972655,5430.52238831474,5422.59999358993,5761.25803462539,5761.24084921449,5761.22366385486,5896.75344091392,5902.53823993783,5908.3287139319,5753.81464183554,5753.85094166921,5753.88714523208,5806.20057856952,5814.40573647846,5822.59128667382,5435.07262062001,5435.07845980236,5435.08430177477,5298.31109334146,5292.71423430963,5287.09966108923,5735.53212168765,5735.46697109488,5735.40212264568,5804.6909487842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",5733.741084879,5744.08533949456,5754.45733516948,5459.61541649045,5459.68119603833,5459.74697637876,5505.57254740351,5510.52625085273,5515.47770669212,5553.35973774383,5559.20951976342,5565.06546380948,5627.14913345775,5637.83552120798,5648.54220322808,5686.92591156138,5698.79756174807,5710.69399440606,5703.28477926304,5712.29861389936,5721.33400928832,6186.3733287245,6207.642176828,6229.02424666512,6101.94434589375,6101.9482022013,6101.95208445527,6336.10215643975,6369.8454683502,6403.76848239779,6012.43347947517,6012.46484935512,6012.49621923508,5893.82790426564,5893.84268810233,5893.85749858574,5915.44822903702,5906.01458032466,5896.60360161555,6050.7146267961,6039.06172442112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",6268.100104358,6250.78723657943,6233.44936830546,6640.00328083036,6624.26643918282,6608.49590396732,6836.45954234848,6816.5981686119,6796.79449640405,6298.52359184969,6276.17707149339,6253.90983431587,5986.47286970546,5958.17356955373,5930.00804606925,6377.92382078902,6345.79584933989,6313.82971841731,6461.72943722991,6444.0655657345,6426.44998043852,6422.01807560151,6408.72313544616,6395.45571863808,5985.85045517715,5977.08935256899,5968.32180625783,5988.47014314242,5983.08984255599,5977.71437586431,5916.93274532399,5901.68323998597,5886.41380786513,5959.5248981334,5936.92274209122,5914.45306514618,6036.80871528189,6023.78423457492,6010.80318604539,6114.71062267698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",5982.81467943101,5985.01020186345,5987.20531932715,5872.73294890312,5866.64085717861,5860.55817704038,5550.03802788518,5537.39382691845,5524.79143710943,5567.54394176118,5547.68270425147,5527.78217579298,5813.35600474266,5795.42859187561,5777.46663494069,5745.1909740503,5732.36145699763,5719.56058938561,5938.6983488254,5938.58885082499,5938.47935484351,6046.34622015224,6046.36305696535,6046.37989377845,6240.97871466433,6268.55603683334,6296.25521628352,6244.86747136958,6267.4222969875,6290.05858472788,6245.51978008309,6265.51803981953,6285.58033432115,6567.36773200034,6593.59346129269,6619.923918827,6601.03467230254,6625.31471159489,6649.68405814546,6692.40856514956,6717.94819636863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",4943.37556843914,4938.98335298321,4934.58222172464,5329.74529747325,5358.85438436753,5387.9634712618,5100.18462589037,5117.68163115827,5135.14869770056,5059.66069887051,5071.92752301509,5084.19434715966,4851.41991421311,4857.52807819278,4863.63239543097,5102.00893822846,5102.95694873425,5103.90487073441,5054.45668483632,5051.70406341736,5048.95069086687,5002.45277119914,4994.17212458977,4985.88460689191,4974.25568566509,4966.08559433081,4957.91550299653,4970.531142953,4965.91517377921,4961.29705553846,4911.82233305242,4905.0627167016,4898.30310035078,4928.9637761993,4924.14027541458,4919.31435130676,5237.42909716434,5238.6490846193,5239.86907207427,5389.12751802631,5399.19364135222,5409.2890382383,5420.72847007642,5436.83833828656,5453.03071459071,5451.02983563404,5469.26769044969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",5641.29241324665,5645.77359778793,5650.25478232922,5191.77911937545,5204.28361757526,5216.81823309548,5338.39473725814,5358.43329316312,5378.54706713318,5242.76827085354,5265.24281305853,5287.85932208231,5181.92739539223,5201.35282252325,5220.77824965428,5098.31307182657,5111.94217621276,5125.57128059895,5182.76876651722,5188.70534588616,5194.64872528346,5338.5804234104,5341.36601785824,5344.15385029885,5750.32555086278,5756.76747412176,5763.2166140809,5841.67462126904,5857.78597000756,5873.96916816335,6103.99034109453,6133.54947419498,6163.33726341328,6030.52974827627,6046.02126516813,6061.65587501805,6269.42283866711,6312.25468237681,6355.52067026634,6577.76927754788,6622.21667913793,6667.11688631514,6412.91418996757,6449.36497902241,6486.02295313906,6703.6650824352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
