"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72"
"11",4356.58392853594,4348.48438495905,4340.40910816297,4332.35802544279,4324.33106431141,4316.32815249893,4308.34921795196,4300.39418883299,4292.46299351973,4284.55556060449,4276.67181889353,4268.81169740638,4260.97512537525,4253.16203224439,4245.37234766942,4237.60600151672,4229.8629238628,4222.14304499366,5260.37566017884,5617.68688487466,4583.03794865649,4157.05993490075,3433.30801371206,4682.42912259518,4890.26943247463,5261.29510136245,5618.6650572027,4583.83295059613,4157.77833123256,3433.89911216099,4683.23226692671,4891.10510584545,5262.19084521832,5619.61811159333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2887.57244204822,2877.41711343332,2867.32030751314,2857.28168703557,2847.30091669204,2837.37766310626,2827.51159482311,2817.70238229756,2807.94969788369,2798.25321582369,2788.61261223704,2779.02756510967,2769.49775428316,2760.02286144413,2750.60257011353,2741.23656563613,2731.92453516995,2722.66616767588,3733.99322726229,3458.27119515136,2348.02349698508,3468.68276285861,3146.27586569911,3051.98644821323,3095.20355797351,3747.75859008359,3471.02010893839,2356.67948358756,3481.47005888104,3157.87460897241,3063.23759363005,3106.61402322829,3761.57469890309,3483.81602158513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",5411.01631480888,5418.66805962604,5426.35136688163,5434.06636676656,5441.81319000873,5449.59196787529,5457.40283217487,5465.24591525976,5473.12135002821,5481.02926992665,5488.96980895195,5496.94310165371,5504.94928313653,5512.98848906229,5521.06085565247,5529.16651969043,5537.30561852376,5545.47829006657,5490.4816046087,5495.4042893486,5500.33757463724,5505.28148330193,5510.23603821913,5515.20126231456,5520.17717856333,5525.16380998999,5530.16117966869,5535.16931072329,5540.18822632739,5545.21794970456,5550.25850412832,5555.30991292234,5560.37219946051,5565.44538716705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",3759.68080655872,3771.37066440843,3783.06052225814,3794.75038010785,3806.44023795756,3818.13009580727,3829.81995365698,3841.50981150669,3853.1996693564,3864.88952720611,3876.57938505582,3888.26924290553,3899.95910075524,3911.64895860495,3923.33881645466,3935.02867430437,3946.71853215408,3958.40839000379,2836.96799806191,2816.74058682461,2796.51317558731,2776.28576435001,2756.05835311271,2735.83094187541,2715.60353063812,2695.37611940082,2675.14870816352,2654.92129692622,2634.69388568892,2614.46647445162,2594.23906321432,2574.01165197702,2553.78424073972,2533.55682950242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",5285.20756249403,5288.0466741402,5290.88578578638,5293.72489743255,5296.56400907873,5299.4031207249,5302.24223237108,5305.08134401725,5307.92045566342,5310.7595673096,5313.59867895577,5316.43779060195,5319.27690224812,5322.11601389429,5324.95512554047,5327.79423718664,5330.63334883282,5333.47246047899,5176.8818297486,5184.50170995376,5192.14137734808,5199.80088331464,5207.48027936993,5215.17961716423,5222.89894848196,5230.63832524198,5238.397799498,5246.1774234389,5253.97724938906,5261.79732980875,5269.63771729449,5277.49846457933,5285.37962453332,5293.28125016374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1984.19720163199,1987.56899256601,1990.95072986613,1994.34244287288,1997.74416101339,2001.15591380154,2004.57773083831,2008.00964181199,2011.45167649845,2014.90386476138,2018.36623655257,2021.83882191218,2025.32165096897,2028.81475394058,2032.31816113379,2035.83190294477,2039.35600985937,2042.89051245336,2008.27557791813,2011.97123472778,2015.67369233678,2019.38296326006,2023.09906003558,2026.82199522437,2030.55178141056,2034.28843120147,2038.03195722759,2041.78237214267,2045.53968862373,2049.30391937114,2053.07507710862,2056.85317458332,2060.63822456584,2064.43023985028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1327.14989176817,1327.13823842929,1327.1265850904,1327.11493175151,1327.10327841263,1327.09162507374,1327.07997173486,1327.06831839597,1327.05666505708,1327.0450117182,1327.03335837931,1327.02170504042,1327.01005170154,1326.99839836265,1326.98674502377,1326.97509168488,1326.96343834599,1326.95178500711,1800.57884843977,1828.56115478502,1857.26571391863,1886.71116794549,1916.91664014285,1947.90174737991,1979.68661285788,2012.29187917899,2045.73872175278,2080.0488625484,2115.24458420188,2151.34874448757,2188.38479116303,2226.37677719712,2265.34937639117,2305.32789940329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2093.18141923714,2101.93925358784,2110.65505727564,2119.32940289557,2127.96285027818,2136.55594688278,2145.10922817532,2153.62321799158,2162.09842888639,2170.53536246948,2178.93450972864,2187.29635134074,2195.62135797112,2203.90999056199,2212.1627006102,2220.37993043495,2228.56211343581,2236.70967434154,2096.91525295136,2096.92420318133,2096.9331534495,2096.94210375588,2096.95105410045,2096.96000448323,2096.96895490421,2096.97790536339,2096.98685586078,2096.99580639637,2097.00475697016,2097.01370758216,2097.02265823236,2097.03160892077,2097.04055964738,2097.04951041219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2373.33065260792,2395.39314516488,2417.45563772183,2439.51813027879,2461.58062283574,2483.6431153927,2505.70560794965,2527.76810050661,2549.83059306356,2571.89308562052,2593.95557817748,2616.01807073443,2638.08056329138,2660.14305584834,2682.20554840529,2704.26804096225,2726.3305335192,2748.39302607616,2127.09638679107,2121.4516055498,2115.80682430854,2110.16204306727,2104.51726182601,2098.87248058475,2093.22769934348,2087.58291810222,2081.93813686095,2076.29335561969,2070.64857437843,2065.00379313716,2059.3590118959,2053.71423065463,2048.06944941337,2042.42466817211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",4659.65315793748,4673.65378221144,4687.6544064854,4701.65503075935,4715.65565503331,4729.65627930727,4743.65690358122,4757.65752785518,4771.65815212914,4785.65877640309,4799.65940067705,4813.660024951,4827.66064922496,4841.66127349891,4855.66189777287,4869.66252204683,4883.66314632079,4897.66377059474,3401.22955953011,3361.39940124438,3321.56924295866,3281.73908467294,3241.90892638722,3202.07876810149,3162.24860981577,3122.41845153004,3082.58829324432,3042.7581349586,3002.92797667287,2963.09781838715,2923.26766010143,2883.4375018157,2843.60734352998,2803.77718524426,2763.94702695853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",5043.5948668992,5002.1517602488,4960.7086535984,4919.265546948,4877.8224402976,4836.37933364721,4794.93622699681,4753.49312034641,4712.05001369602,4670.60690704562,4629.16380039522,4587.72069374482,4546.27758709443,4504.83448044403,4463.39137379363,4421.94826714323,4380.50516049284,4339.06205384244,4045.03503940463,4013.0791447064,3981.54408830124,3950.42432802328,3919.71439469338,3889.40889115788,3859.50249134016,3829.98993930451,3800.86604833251,3772.12570001141,3743.76384333462,3715.77549381402,3688.15573260395,3660.89970563674,3634.00262276961,3607.45975694286,3581.26644334906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",7244.53336317382,7206.60913379084,7169.01538987419,7131.74925145385,7094.80786365689,7058.18839648881,7021.8880446167,6985.9040271543,6950.23358744904,6914.87399287081,6879.82253460262,6845.07652743309,6810.63330955075,6776.49024234012,6742.64471017958,6709.09412024096,6675.83590229094,6642.86750849418,4558.05231481961,4506.69186690051,4456.41808851022,4407.20798820858,4359.0390610017,4311.88927804981,4265.73707659303,4220.56135009008,4176.3414385658,4133.05711916284,4090.6885968932,4049.21649558554,4008.62184902395,3968.88609227424,3929.99105319374,3891.91894412073,3854.6523537397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",6585.57563017573,6564.2332391043,6542.89084803288,6521.54845696145,6500.20606589003,6478.86367481861,6457.52128374718,6436.17889267575,6414.83650160433,6393.4941105329,6372.15171946148,6350.80932839006,6329.46693731863,6308.12454624721,6286.78215517578,6265.43976410436,6244.09737303293,6222.75498196151,2502.40736626579,2446.46598701069,2393.29967629606,2342.77077206373,2294.74844121924,2249.10834086925,2205.73229636399,2164.50799531088,2125.32869676715,2088.09295485849,2052.70435610804,2019.07126979562,1987.1066107009,1956.72761361597,1927.85561904374,1900.41586952704,1874.33731608123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",3528.85096589236,3506.01234898343,3483.415624222,3461.05822963982,3438.93763040342,3417.05131852664,3395.39681258635,3373.97165744106,3352.77342395259,3331.79970871066,3311.04813376036,3290.5163463326,3270.20201857732,3250.10284729956,3230.21655369835,3210.54088310834,3191.07360474415,3171.81251144748,2843.72065137539,2819.96382254277,2796.20699371015,2772.45016487752,2748.6933360449,2724.93650721228,2701.17967837966,2677.42284954703,2653.66602071441,2629.90919188179,2606.15236304917,2582.39553421654,2558.63870538392,2534.8818765513,2511.12504771868,2487.36821888605,2463.61139005343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",3897.93725763996,3861.16103449624,3825.09028893993,3789.71148780792,3755.01135754352,3720.97687921641,3687.59528363817,3654.85404657147,3622.7408840312,3591.24374767569,3560.35082028639,3530.0505113342,3500.33145263096,3471.18249406422,3442.59269941393,3414.55134224934,3387.04790190462,3360.07205953166,2384.52140228895,2334.2861588766,2284.05091546425,2233.8156720519,2183.58042863956,2133.34518522721,2083.10994181486,2032.87469840251,1982.63945499016,1932.40421157781,1882.16896816547,1831.93372475312,1781.69848134077,1731.46323792842,1681.22799451607,1630.99275110373,1580.75750769138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",3516.35785249487,3496.97493778221,3477.53815396705,3458.04689716552,3438.50055154629,3418.89848899001,3399.24006873601,3379.5246370157,3359.75152667202,3339.92005676423,3320.0295321575,3300.07924309641,3280.06846476162,3259.99645680898,3239.86246289004,3219.6657101532,3199.40540872446,3179.08075116665,3083.22954298187,3069.07145461939,3054.91336625691,3040.75527789443,3026.59718953195,3012.43910116947,2998.28101280698,2984.1229244445,2969.96483608202,2955.80674771954,2941.64865935706,2927.49057099458,2913.3324826321,2899.17439426962,2885.01630590714,2870.85821754466,2856.70012918218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",5331.41849221775,5353.51833597241,5375.61817972707,5397.71802348173,5419.81786723639,5441.91771099105,5464.0175547457,5486.11739850036,5508.21724225502,5530.31708600968,5552.41692976434,5574.516773519,5596.61661727366,5618.71646102832,5640.81630478297,5662.91614853763,5685.01599229229,5707.11583604695,2807.45178895947,2726.95184514719,2646.45190133491,2565.95195752263,2485.45201371035,2404.95206989808,2324.45212608579,2243.95218227351,2163.45223846124,2082.95229464896,2002.45235083668,1921.9524070244,1841.45246321212,1760.95251939984,1680.45257558756,1599.95263177528,1519.452687963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",3477.36274557828,3456.67314133093,3435.92140441188,3415.10678184073,3394.2285045217,3373.28578674631,3352.27782567595,3331.20380080337,3310.06287339181,3288.85418589093,3267.57686132806,3246.23000267362,3224.81269217935,3203.32399068783,3181.7629369118,3160.12854668166,3138.41981215925,3116.63570101629,3315.02938899138,3286.00009173251,3257.22500039475,3228.70188892868,3200.42855077812,3172.40279870942,3144.62246464227,3117.08539948195,3089.78947295311,3062.73257343494,3035.91260779786,3009.32750124152,2982.97519713437,2956.85365685451,2930.960859632,2905.29480239253,2879.85349960246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",4277.76113177536,4230.54169364261,4183.32225550986,4136.10281737711,4088.88337924437,4041.66394111162,3994.44450297887,3947.22506484612,3900.00562671337,3852.78618858062,3805.56675044788,3758.34731231513,3711.12787418238,3663.90843604963,3616.68899791688,3569.46955978414,3522.25012165139,3475.03068351864,2982.05582039067,2933.8114749006,2885.56712941053,2837.32278392047,2789.0784384304,2740.83409294033,2692.58974745026,2644.34540196019,2596.10105647012,2547.85671098005,2499.61236548998,2451.36801999991,2403.12367450984,2354.87932901977,2306.6349835297,2258.39063803964,2210.14629254957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",8481.10772188433,8616.94215718528,8752.77659248624,8888.61102778719,9024.44546308815,9160.2798983891,9296.11433369006,9431.94876899101,9567.78320429197,9703.61763959292,9839.45207489388,9975.28651019484,10111.1209454958,10246.9553807967,10382.7898160977,10518.6242513986,10654.4586866996,10790.2931220006,6835.35205731624,6789.73083257086,6744.75584912216,6700.41795272636,6656.70811881286,6613.61745064742,6571.13717752125,6529.25865296588,6487.97335299321,6447.27287436056,6407.14893286023,6367.59336163334,6328.59810950756,6290.15523935836,6252.25692649345,6214.89545706018,6178.06322647545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",7732.79144144109,7837.20598505261,7941.62052866412,8046.03507227564,8150.44961588716,8254.86415949867,8359.27870311019,8463.69324672171,8568.10779033322,8672.52233394474,8776.93687755626,8881.35142116778,8985.76596477929,9090.18050839081,9194.59505200233,9299.00959561384,9403.42413922536,9507.83868283687,7825.97028064568,7820.21843893018,7814.46659721468,7808.71475549917,7802.96291378368,7797.21107206817,7791.45923035267,7785.70738863717,7779.95554692167,7774.20370520617,7768.45186349067,7762.70002177517,7756.94818005967,7751.19633834417,7745.44449662867,7739.69265491317,7733.94081319767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",5608.94685231208,5483.96112148715,5358.97539066221,5233.98965983728,5109.00392901235,4984.01819818742,4859.03246736249,4734.04673653756,4609.06100571263,4484.07527488769,4359.08954406276,4234.10381323783,4109.1180824129,3984.13235158797,3859.14662076304,3734.1608899381,3609.17515911317,3484.18942828824,4143.27212144683,4095.75428850193,4048.23645555703,4000.71862261213,3953.20078966723,3905.68295672234,3858.16512377744,3810.64729083254,3763.12945788764,3715.61162494275,3668.09379199785,3620.57595905295,3573.05812610805,3525.54029316315,3478.02246021826,3430.50462727336,3382.98679432846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",5319.71741708358,5252.0857678992,5185.31394633586,5119.39102106858,5054.30619974654,4990.04882722634,4926.60838382757,4863.97448361064,4802.13687267647,4741.0854274878,4680.81015321189,4621.30118208419,4562.54877179292,4504.54330388412,4447.27528218698,4390.73533125926,4334.91419485235,4279.80273439598,3560.00920051073,3529.5391253861,3499.8455581226,3470.90870997813,3442.7092965124,3415.22852473513,3388.44808058187,3362.35011670882,3336.91724059891,3312.13250297075,3287.9793864832,3264.44179472758,3241.50404150061,3219.15084035054,3197.36729438981,3176.13888636729,3155.45146899351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",3263.30680533798,3204.10616985253,3144.90553436708,3085.70489888163,3026.50426339617,2967.30362791072,2908.10299242527,2848.90235693982,2789.70172145436,2730.50108596891,2671.30045048346,2612.099814998,2552.89917951255,2493.6985440271,2434.49790854165,2375.29727305619,2316.09663757074,2256.89600208529,2600.98051414069,2576.26519523194,2551.95752186289,2528.05077047531,2504.5383284069,2481.41369206222,2458.67046511379,2436.30235673285,2414.30317984929,2392.66684944028,2371.3873808472,2350.45888812019,2329.87558239013,2309.63177026743,2289.72185226718,2270.14032126039,2250.88176095064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",3519.2633585067,3501.2518063275,3483.39029507935,3465.67757488212,3448.11240626752,3430.69356009236,3413.41981745252,3396.28996959769,3379.30281784673,3362.45717350386,3345.75185777543,3329.18570168746,3312.75754600382,3296.46624114511,3280.31064710825,3264.28963338666,3248.4020788912,3232.64687187166,2377.03360002642,2336.09279721849,2295.15199441056,2254.21119160264,2213.27038879471,2172.32958598679,2131.38878317886,2090.44798037094,2049.50717756301,2008.56637475508,1967.62557194716,1926.68476913923,1885.74396633131,1844.80316352338,1803.86236071545,1762.92155790753,1721.9807550996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
