"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72"
"14",6456.13423753982,6497.13457978975,6538.68704813697,6580.79907772009,6623.47820380208,6666.73206311864,6710.56839524461,6754.99504397889,6800.01995874792,6845.65119602813,6891.89692078752,6938.76540794659,6986.2650438591,7034.40432781257,7083.19187354917,7132.63641080695,7182.74678688193,7233.53196821117,6242.3349665038,6241.1921986048,6240.04963990933,6238.90729037908,6237.76514997576,6236.6232186611,6235.48149639681,6234.33998314461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",4867.14131846059,4878.2506332161,4889.39881340034,4900.58599498223,4911.81231440636,4923.07790859469,4934.38291494819,4945.72747134849,4957.11171615964,4968.53578822972,4979.99982689257,4991.50397196949,5003.04836377091,5014.63314309818,5026.2584512452,5037.92443000017,5049.63122164738,5061.37896896884,4658.81589459247,4658.3714821964,4657.92809975039,4657.48574486749,4657.04441516626,4656.60410827079,4656.16482181066,4655.72655342097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",6093.63247941103,6091.11166405451,6088.59189150949,6086.07316134459,6083.55547312859,6081.03882643046,6078.52322081935,6076.00865586457,6073.49513113563,6070.9826462022,6068.47120063416,6065.96079400152,6063.4514258745,6060.9430958235,6058.43580341908,6055.92954823198,6053.42432983314,6050.92014779365,6048.63218871297,6048.70284900217,6048.77350929138,6048.84416958058,6048.91482986979,6048.98549015899,6049.0561504482,6049.1268107374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",7912.26760072287,7929.93435223848,7947.66399711561,7965.45675925366,7983.31286334911,8001.23253489833,8019.21600020047,8037.26348636031,8055.37522129111,8073.5514337175,8091.79235317836,8110.09821002973,8128.46923544772,8146.90566143141,8165.4077208058,8183.97564722474,8202.60967517391,8221.3100399737,7733.22368937779,7733.13178558071,7733.03989935523,7732.94803069799,7732.85617960562,7732.76434607477,7732.67253010208,7732.5807316842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",7500.49966847477,7516.2986446418,7532.15010721764,7548.05423056948,7564.01118964377,7580.02115996818,7596.0843176535,7612.20083939558,7628.37090247729,7644.59468477044,7660.87236473776,7677.20412143488,7693.59013451224,7710.03058421714,7726.52565139566,7743.0755174947,7759.68036456393,7776.34037525782,7227.59075376631,7227.85892838163,7228.12709796499,7228.39526251674,7228.66342203727,7228.93157652695,7229.19972598615,7229.46787041525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",4239.10936749561,4234.8308392051,4230.56031419906,4226.29777750677,4222.04321418554,4217.79660932063,4213.55794802519,4209.32721544021,4205.10439673451,4200.88947710461,4196.68244177475,4192.48327599679,4188.29196505019,4184.10849424195,4179.93284890654,4175.76501440587,4171.60497612923,4167.45271949324,4072.46559730162,4075.74252069969,4079.01944409777,4082.29636749584,4085.57329089392,4088.85021429199,4092.12713769006,4095.40406108814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",4892.36626578466,4884.42993258821,4876.52934261249,4868.66433487914,4860.8347491348,4853.04042584788,4845.28120620526,4837.55693210908,4829.86744617351,4822.21259172155,4814.59221278182,4807.00615408542,4799.45426106271,4791.93637984022,4784.45235723748,4777.00204076389,4769.58527861565,4762.20191967263,4545.97888674424,4545.07123893706,4544.16377235038,4543.25648694801,4542.34938269378,4541.44245955152,4540.53571748506,4539.62915645826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",6880.43076418981,6858.09412059106,6835.87857905532,6813.78348300635,6791.80817942764,6769.95201884313,6748.214355298,6726.59454633961,6705.09195299847,6683.70593976939,6662.43587459268,6641.28112883546,6620.24107727312,6599.31509807079,6578.502572765,6557.80288624539,6537.21542673653,6516.73958577984,5437.03815878206,5409.11199884176,5381.32927552747,5353.68925210827,5326.19119563729,5298.83437693228,5271.61807055629,5244.54155479839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",6627.73877175241,6664.9821517847,6702.56325001992,6740.4851288435,6778.7508784102,6817.36361689591,6856.32649075172,6895.64267496035,6935.31537329487,6975.34781857971,7015.7432729542,7056.50502813829,7097.63640570081,7139.14075733021,7181.02146510756,7223.28194178226,7265.92563105004,7308.95600783366,5149.38135995738,5127.42130359844,5105.4612472395,5083.50119088057,5061.54113452163,5039.58107816269,5017.62102180376,4995.66096544482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",5476.25345842449,5510.44927691002,5544.52113539041,5578.47068289581,5612.29953086696,5646.00925436196,5679.60139321343,5713.07745313826,5746.43890680255,5779.68719484372,5812.82372685212,5845.84988231391,5878.76701151711,5911.57643642273,5944.27945150232,5976.87732454383,6009.37129742699,6041.76258686983,1580.1470424848,1577.76245045286,1575.38145699688,1573.00405668626,1570.63024409862,1568.26001381973,1565.89336044354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",4895.79720336967,4892.76343171059,4889.72845446081,4886.6922699126,4883.65487635403,4880.61627206903,4877.57645533732,4874.53542443442,4871.49317763161,4868.44971319597,4865.4050293903,4862.35912447314,4859.31199669876,4856.26364431712,4853.2140655739,4850.16325871041,4847.11122196365,4844.05795356627,3027.36258733308,3014.35378662069,3001.423653616,2988.57171259426,2975.79749070759,2963.10051796753,2950.48032722776,2937.93645416694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",7047.28007330282,7047.2582346797,7047.23635875188,7047.21444539159,7047.19249447038,7047.17050585915,7047.14847942813,7047.12641504688,7047.10431258428,7047.08217190854,7047.05999288717,7047.037775387,7047.01551927415,7046.99322441407,7046.97089067147,7046.94851791037,7046.92610599407,7046.90365478515,8811.9479479099,8915.84835086401,9021.49889531679,9128.92906137782,9238.16882573189,9349.2486700035,9462.19958926228,9577.05310067169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",3015.77118518509,2994.38459784449,2973.31956103252,2952.57124018905,2932.13487344229,2912.00577051588,2892.17931165249,2872.65094655351,2853.41619333478,2834.47063749788,2815.80993091709,2797.42979084138,2779.32599891152,2761.49440019194,2743.93090221715,2726.6314740525,2709.59214536902,2692.80900553224,3644.82756717145,3656.27990502531,3667.80126731574,3679.39207006021,3691.05273178361,3702.78367353328,3714.58531889431,3726.45809400473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",4181.65424508058,4180.89875637773,4180.14306032218,4179.38715676256,4178.63104554733,4177.87472652475,4177.11819954293,4176.36146444977,4175.604521093,4174.84736932017,4174.09000897865,4173.33243991563,4172.57466197811,4171.81667501292,4171.05847886669,4170.30007338589,4169.54145841678,4168.78263380547,3218.39832536327,3190.84197908219,3163.69510682483,3136.95162400457,3110.6055364488,3084.65093905544,3059.08201446936,3033.89303177855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",4294.82976551734,4250.70194786969,4206.57413022205,4162.4463125744,4118.31849492676,4074.19067727912,4030.06285963147,3985.93504198383,3941.80722433619,3897.67940668854,3853.5515890409,3809.42377139326,3765.29595374561,3721.16813609797,3677.04031845032,3632.91250080268,3588.78468315504,3544.65686550739,4087.40063261676,4087.07067855461,4086.7407511279,4086.41085033446,4086.08097617216,4085.75112863884,4085.42130773236,4085.09151345055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",6111.48784533155,6111.38180681936,6111.27569908888,6111.16952204846,6111.0632756063,6110.95695967039,6110.85057414857,6110.74411894846,6110.63759397752,6110.53099914301,6110.42433435202,6110.31759951142,6110.21079452794,6110.1039193081,6109.99697375821,6109.88995778443,6109.78287129271,6109.67571418882,6413.62574827801,6422.72575397397,6431.82575966993,6440.92576536589,6450.02577106185,6459.12577675782,6468.22578245378,6477.32578814974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",4102.40637262181,4098.20283280349,4094.00668854522,4089.81792683549,4085.63653468573,4081.46249913018,4077.2958072259,4073.13644605275,4068.98440271328,4064.83966433276,4060.70221805911,4056.57205106283,4052.44915053704,4048.33350369736,4044.2250977819,4040.12392005124,4036.02995778837,4031.94319829865,4457.98013757891,4475.03926919212,4492.09840080533,4509.15753241854,4526.21666403175,4543.27579564495,4560.33492725817,4577.39405887137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",7017.23008062319,7045.0338500636,7072.83761950402,7100.64138894443,7128.44515838484,7156.24892782525,7184.05269726566,7211.85646670607,7239.66023614648,7267.46400558689,7295.2677750273,7323.07154446771,7350.87531390813,7378.67908334853,7406.48285278894,7434.28662222936,7462.09039166977,7489.89416111018,6958.92927021374,7105.60864053361,7021.44845478415,7405.59360708872,6998.48198485039,7020.66631071708,7668.20996584978,7031.02930379175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1558.56459534083,1558.50819268802,1558.45179003521,1558.3953873824,1558.33898472958,1558.28258207677,1558.22617942396,1558.16977677115,1558.11337411834,1558.05697146553,1558.00056881272,1557.94416615991,1557.8877635071,1557.83136085429,1557.77495820148,1557.71855554867,1557.66215289585,1557.60575024304,1588.82597546072,1588.82230941867,1588.81860985203,1588.81487614189,1588.8111076521,1588.80730372851,1588.80346369836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",5822.31276099213,5842.88107980657,5863.56259814238,5884.35793900291,5905.26772882028,5926.29259747421,5947.43317831103,5968.69010816275,5990.06402736623,6011.55557978249,6033.16541281608,6054.89417743463,6076.74252818838,6098.71112322997,6120.80062433425,6143.01169691817,6165.34501006091,6187.80123652394,5526.97057274233,5526.95927887901,5526.94798501568,5526.93669115237,5526.92539728904,5526.91410342573,5526.9028095624,5526.89151569909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",5177.59488223122,5205.58938212719,5233.50871568442,5261.35368326368,5289.12507043133,5316.82364834692,5344.45017413766,5372.00539126039,5399.49002985144,5426.904807065,5454.25042740034,5481.52758301845,5508.73695404841,5535.87920888395,5562.95500447063,5589.96498658388,5616.90979009833,5643.79003924884,4617.19073262618,4597.21333708798,4577.3733892269,4557.66994338092,4538.10206039436,4518.66880757304,4499.3692586399,4480.2024936908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",4668.46254799512,4672.11577531885,4675.76900264258,4679.42222996631,4683.07545729004,4686.72868461377,4690.3819119375,4694.03513926123,4697.68836658495,4701.34159390868,4704.99482123241,4708.64804855614,4712.30127587987,4715.9545032036,4719.60773052733,4723.26095785106,4726.91418517479,4730.56741249852,4514.924641255,4513.55160620374,4512.17898870657,4510.8067886365,4509.4350058666,4508.06364026996,4506.69269171971,4505.32216008903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",3340.2633117629,3341.38129164128,3342.49890483819,3343.61615171657,3344.73303263876,3345.8495479665,3346.96569806093,3348.08148328261,3349.19690399149,3350.31196054694,3351.42665330773,3352.54098263204,3353.65494887748,3354.76855240104,3355.88179355916,3356.99467270768,3358.10719020184,3359.21934639632,2741.25771565495,2729.8920289882,2718.60053138493,2707.38273857899,2696.23816946529,2685.16634607912,2674.16679357565,2663.23904020961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",5210.67771409878,5210.66875441891,5210.65979475445,5210.65083510538,5210.64187547173,5210.63291585348,5210.62395625064,5210.6149966632,5210.60603709117,5210.59707753455,5210.58811799333,5210.57915846752,5210.57019895711,5210.56123946211,5210.55227998251,5210.54332051832,5210.53436106954,5210.52540163616,4886.87635685006,4877.74197991484,4868.63382022673,4859.55180253769,4850.49585181562,4841.46589324381,4832.4618522203,4823.4836543572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",7265.75267824321,7289.41788699885,7313.04432844862,7336.63225403318,7360.18191235521,7383.69354922498,7407.16740770488,7430.60372815309,7454.0027482664,7477.36470312199,7500.6898252186,7523.9783445166,7547.23048847748,7570.4464821024,7593.62654797004,7616.77090627368,7639.87977485752,7662.95336925233,7402.47228827627,7404.94866290628,7407.42305522507,7409.89546906432,7412.36590824398,7414.83437657232,7417.30087784596,7419.76541584995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",4800.50376957371,4841.91575222813,4884.53324844951,4928.39135105078,4973.52617440574,5019.97488418703,5067.77572796963,5116.96806672539,5167.59240723425,5219.69043543903,5273.30505077119,5328.48040147575,5385.26192096462,5443.69636522813,5503.83185133562,5565.71789705681,5629.40546163656,5694.94698775658,3937.67679858256,3898.8006357805,3859.92447297845,3821.0483101764,3782.17214737434,3743.29598457229,3704.41982177023,3665.54365896818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
