"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
"37",4265.01666092174,4234.46256142361,4203.90846192547,4173.35436242733,4142.8002629292,4112.24616343106,4081.69206393292,4051.13796443478,4370.89177773553,4381.78946770501,4392.82457743701,4403.99883979338,4415.31400948733,4426.771863359,4438.37420065444,4450.1228433082,4104.75061475198,4135.84609368359,4167.17713596624,4198.74552610669,4230.5530621302,4262.60155568295,4294.89283213522,4327.42873068536,4920.82784917689,4994.66067824762,5068.49350731834,5142.32633638907,5216.15916545979,5289.99199453051,5363.82482360124,5437.65765267196,4220.44184757121,4219.31183815418,4218.18213129347,4217.05272690804,4215.92362491692,4214.79482523915,4213.66632779378,4212.53813249988,2551.48920437892,2455.64131492653,2359.79342547415,2263.94553602176,2168.09764656937,2072.24975711699,1976.4018676646,1880.55397821221,2097.10714735514,2051.46285332349,2008.22522192691,1967.26735833307,1928.46905842654,1891.71645603096,1856.90168873184,1823.92258131935,2810.45029518252,2857.71856694499,2904.50669628418,2950.8318457355,2996.71014728682,3042.15678807582,3087.18608707526,3131.81156390285,4081.07362069741,4203.10826408814,4328.79205855323,4458.2341231362,4591.54683982186,4728.84595110663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",3866.70242921435,3882.16758943411,3897.60196785807,3913.00580795097,3928.37934982782,3943.72283031932,3959.03648303572,3974.32053842894,3705.56496299011,3712.00936342066,3718.45376385121,3724.89816428176,3731.34256471232,3737.78696514287,3744.23136557342,3750.67576600397,4272.07981175817,4284.47350011327,4297.16472209784,4310.16062056218,4323.46850983406,4337.09587983534,4351.05040029744,4365.33992507799,4137.69385734259,4146.80670016809,4155.90946096417,4165.00218402462,4174.08491330397,4183.1576924212,4192.22056466344,4201.27357298949,4194.66866495238,4209.55598017908,4224.416930941,4239.25170270967,4254.0604786858,4268.84343983871,4283.60076494501,4298.33263062634,4969.35357143807,4996.01575918432,5022.58437729683,5049.0605700473,5075.4454579093,5101.74013825358,5127.94568601742,5154.06315434898,4521.18370645947,4449.28996556917,4378.53944519693,4308.91396638676,4240.39563925587,4172.96685839799,4106.61029835977,4041.30890918907,3831.7609190879,3831.7823305899,3831.80362716207,3831.82481003228,3831.8458804088,3831.86683948074,3831.88768841848,3831.90842837399,6195.3871331242,6337.40076368734,6477.83733382032,6616.76457964979,6754.24530489052,6890.33787845163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",4429.25280030193,4349.3257150783,4264.47888462129,4173.94810191457,4076.76474520297,3971.67318866557,3857.00081088234,3730.44309138273,5582.30865918613,5619.59608441605,5656.88350964597,5694.17093487589,5731.45836010581,5768.74578533573,5806.03321056565,5843.32063579557,4910.69171914359,4848.04721105026,4786.97584778264,4727.43812412762,4669.39552693705,4612.81051021475,4557.64647082916,4503.86772483586,5951.52763550638,6060.95807517157,6173.39561442078,6288.92288700687,6407.62479742132,6529.58858329311,6654.90387950226,6783.66278405524,5500.07785504681,5488.48375084209,5476.87733054431,5465.2585417762,5453.62733176957,5441.98364736113,5430.32743498824,5418.65864068461,5594.31005907606,5739.03664088329,5887.50734542602,6039.81903435111,6196.07107514705,6356.36540597089,6520.80660215226,6689.50194441782,5093.68985395465,5003.41269275079,4913.13553154693,4822.85837034308,4732.58120913922,4642.30404793536,4552.02688673151,4461.74972552765,4675.63770647262,4661.20967934745,4646.75921744143,4632.28618078141,4617.79042785912,4603.27181560697,4588.73019937345,4574.1654328979,4952.04322475535,5018.83615362238,5087.05084955836,5156.71757656929,5227.86724286656,5300.53141457967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",3475.87762555429,3496.76542281204,3517.84040183271,3539.10424000776,3560.55862976022,3582.20527867944,3604.045909657,3626.0822610238,3362.57071106628,3380.93402862378,3399.46064032717,3418.15199825493,3437.00956739799,3456.03482577461,3475.22926454618,3494.59438813411,3520.34885110374,3499.07319605779,3477.73212897066,3456.3248412393,3434.85050661481,3413.30828064721,3391.69730010735,3370.01668238471,4115.88495810679,4211.75582705947,4307.62669601215,4403.49756496483,4499.36843391751,4595.23930287019,4691.11017182287,4786.98104077555,4088.74394427722,4066.194420198,4043.58047434417,4020.9013741661,3998.15637244017,3975.34470684557,3952.46559952508,3929.51825662909,4528.68877403962,4599.93428902444,4672.81063233044,4747.35513404098,4823.6059787347,4901.60222504516,4981.38382566818,5062.99164782715,5141.6925908328,5155.70265173303,5169.76966134339,5183.89385115148,5198.07545358588,5212.31470201997,5226.61183077571,5240.9670751276,6033.57316545459,6125.0209066591,6215.78324035161,6305.88015351728,6395.33063572271,6484.15274871657,6572.36368984648,6659.97984995478,4578.83442494483,4474.95544832479,4374.88825257508,4278.49296653141,4185.63485152355,4096.18411304131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",3339.16923753082,3359.07774113092,3379.16213034275,3399.42395906254,3419.86479491471,3440.48621937315,3461.28982788362,3482.27722998716,4775.51745749531,4812.10408647268,4848.55100179725,4884.8603048287,4921.03404226484,4957.07420815008,4992.982745789,5028.76154957052,4648.58786991154,4632.56478553238,4616.51382889092,4600.43480543347,4584.327518218,4568.19176787203,4552.02735254956,4535.83406788699,4762.49436407923,4731.99457875172,4701.4947934242,4670.99500809669,4640.49522276918,4609.99543744167,4579.49565211415,4548.99586678664,5113.74369618083,5144.85956957316,5175.8815031599,5206.81062043673,5237.64802159611,5268.39478421169,5299.05196389676,5329.62059493809,5586.71285910689,5628.39604759275,5670.07923607861,5711.76242456447,5753.44561305034,5795.1288015362,5836.81199002206,5878.49517850792,4497.13157838662,4439.32307603977,4382.25767468638,4325.92582211415,4270.31808889997,4215.42516683152,4161.23786734913,4107.74712000774,4951.30165972162,5017.43504063107,5084.45174967745,5152.36358526858,5221.18250340084,5290.92061976407,5361.59021187456,5433.20372123649,5166.97032090608,5183.78010445597,5200.55413793602,5217.29268766441,5233.99601657291,5250.66438426755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",3935.06024462688,3828.19139683002,3719.80841674278,3609.821690202,3498.1318877666,3384.62838626286,3269.18733973367,3151.66929873136,3997.09363462379,3965.46048147136,3933.69927165443,3901.80791747904,3869.7842709984,3837.62612149822,3805.33119284407,3772.89714068103,3171.0465965706,3130.83587347035,3091.42654971888,3052.80265343439,3014.94853105454,2977.84884099237,2941.48854741858,2905.85291416783,3437.3202842681,3421.2670954431,3405.28887922761,3389.38528547985,3373.5559656933,3357.80057298903,3342.11876210815,3326.51018940421,2720.99015415098,2712.14355038546,2703.34093794424,2694.58209807258,2685.86681310351,2677.19486645246,2668.56604261189,2659.98012714587,3194.51401114572,3194.38176371489,3194.24952822328,3194.11730466982,3193.98509305342,3193.85289337302,3193.72070562752,3193.58852981586,3139.02278125435,3195.37762952172,3253.19982818506,3312.5275836676,3373.40009719983,3435.85759072191,3499.94133346068,3565.69366919852,2426.26516025772,2402.1998080522,2377.79881124218,2353.04908114649,2327.93667417177,2302.44671229653,2276.56329383928,2250.26939302472,2552.91289282476,2541.44353844839,2530.07689935189,2518.81205565533,2507.6480957169,2496.58411605912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",4041.5568271221,3998.38388996439,3955.67213709347,3913.41664202158,3871.61253088695,3830.25498189166,3789.33922474543,3748.86054011546,3942.72172515743,3981.95301202763,4021.7580808529,4062.14532355095,4103.12325477653,4144.70051371651,4186.88586591124,4229.68820510251,5415.60971211293,5566.15635910599,5716.70300609905,5867.24965309211,6017.79630008518,6168.34294707824,6318.8895940713,6469.43624106436,4559.73499950436,4534.11895695991,4508.64682226004,4483.3177869478,4458.13104710804,4433.08580334193,4408.18126074155,4383.41662886468,3585.52230471765,3545.43215407886,3504.75319646881,3463.46073160847,3421.52831234458,3378.92756797795,3335.62800403567,3291.59677454187,4111.02498699592,4130.527096408,4149.98295305132,4169.39299111167,4188.75763769542,4208.07731299334,4227.35243043938,4246.58339686484,2784.91648142024,2651.71018862022,2515.03772827335,2374.50931541056,2229.65135805512,2079.87807196986,1924.44916189279,1762.40405604386,4802.70973642155,4920.53246675116,5043.63491134942,5172.25365769549,5306.63589490957,5447.03988881938,5593.73547831474,5747.00459394414,4353.49578618369,4345.31684032723,4337.15326031896,4329.00501729094,4320.87208242947,4312.75442697497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",4600.55790415825,4587.93727226437,4575.37200605664,4562.86186265031,4550.40660022613,4538.00597802569,4525.65975634677,4513.36769653871,4497.38438104984,4518.13292725626,4538.97719625023,4559.91762964594,4580.95467109493,4602.08876629551,4623.32036300222,4644.6499110353,4221.14539393317,4242.7790881146,4264.52365663942,4286.37966774717,4308.34769258962,4330.42830524578,4352.62208273682,4374.92960504121,4500.68872124682,4472.37132631607,4443.95864642049,4415.4494227161,4386.84236708669,4358.13616116328,4329.32945530055,4300.42086750775,5000.63469019686,5046.79332149162,5093.37802255051,5140.39272623374,5187.84140170399,5235.72805476152,5284.05672818234,5332.83150205951,3892.68004026762,3793.00945107519,3695.89088934128,3601.25901137521,3509.05014658661,3419.20225464633,3331.65488374419,3246.34912991558,4400.27654177217,4434.07090425713,4467.73591790766,4501.27353274109,4534.68564793193,4567.97411368443,4601.14073301623,4634.18726345868,4629.03313689735,4645.03493502956,4661.00918420742,4676.95607305669,4692.87578795474,4708.76851306861,4724.6344303923,4740.47371978319,3244.27919529358,3190.50950589947,3137.6309788633,3085.62884433321,3034.4885772483,2984.1958932816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",3654.34315359963,3595.6899167612,3536.47097208189,3476.66554484263,3416.25150373358,3355.20523129541,3293.5014778452,3231.11319622128,3986.16143083984,4039.99715344489,4094.55996276699,4149.85967858879,4205.90625331552,4262.70977376618,4320.28046298886,4378.62868210061,1650.48591084383,1542.61470561253,1427.47297750425,1303.2777469905,1167.36118267752,1015.39308074637,839.408691505118,621.106308689415,2532.96330875629,2590.90281554267,2648.84232232905,2706.78182911543,2764.72133590181,2822.66084268818,2880.60034947456,2938.53985626094,2841.93423679087,2862.30728504635,2882.60799042142,2902.83736897845,2922.99641206829,2943.08608718,2963.10733875297,2983.06108895343,3046.73979981578,3077.74631585093,3109.06838362328,3140.70921448682,3172.67205247732,3204.96017464495,3237.57689139022,3270.52554680345,3335.38301446064,3355.07903237698,3374.94730753736,3394.98934646752,3415.20666886896,3435.60080773418,3456.17330946291,3476.92573397937,4554.83506701921,4639.64780951318,4724.46055200715,4809.27329450111,4894.08603699508,4978.89877948905,5063.71152198302,5148.52426447699,4328.44227396618,4378.15713353527,4428.44299927831,4479.30642955738,4530.75405806146,4582.79259467159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",5636.55670396038,5664.08563741331,5691.81447530263,5719.7446692568,5747.87768144547,5776.21498465599,5804.7580623705,5833.50840884364,5035.12096449131,4946.17771988634,4857.23447528137,4768.29123067639,4679.34798607142,4590.40474146644,4501.46149686147,4412.5182522565,5286.79474374011,5231.26744453227,5176.32334953546,5121.95633334545,5068.16033489329,5014.92935676952,4962.25746455559,4910.13878616223,3999.72522977817,3910.37446922626,3816.32812238616,3716.92883985297,3611.35924348831,3498.58307094462,3377.25571069824,3245.58236278312,5387.34449614057,5506.25965504517,5628.92842304562,5755.46928445773,5886.00446360669,6020.66004288205,6159.56608451924,6302.85675622512,4717.99030797413,4671.18348795772,4624.1408498813,4576.85756958834,4529.32864752738,4481.54889949768,4433.51294674995,4385.21520538581,5062.24322449082,5115.68706330545,5169.13090212007,5222.5747409347,5276.01857974932,5329.46241856395,5382.90625737857,5436.3500961932,5369.58001867699,5379.48451776012,5389.74744436393,5400.38176939049,5411.40093313746,5422.81886228474,5434.64998749588,5446.90926165637,4873.07066801925,4808.83469669825,4744.16447041374,4679.04803521726,4613.47284935988,4547.425741117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",4486.97388927103,4455.38699400459,4422.9637717393,4389.65208245953,4355.39452949226,4320.12771203816,4283.78133806356,4246.27716472707,6191.82838671315,6265.7687864357,6341.83137492825,6420.07706185849,6500.56850508337,6583.37016082447,6668.5483352835,6756.1712377392,4132.51162449775,3951.90208360376,3767.05329350242,3577.53744426183,3382.84493088365,3182.35999391241,2975.32599087873,2760.79426474307,3964.72570088682,3937.12746597589,3909.52923106496,3881.93099615404,3854.33276124311,3826.73452633218,3799.13629142126,3771.53805651033,3809.5132062663,3861.13418439374,3912.41093547877,3963.35244331277,4013.96728934845,4064.26367795454,4114.24945964779,4163.93215249804,3870.19825994801,3850.83017954402,3831.0196810956,3810.74362703008,3789.97694766438,3768.69241587061,3746.86038752666,3724.44850127255,3731.07701557001,3732.10639674273,3733.10609122095,3734.07777070492,3735.02296935499,3735.94309848803,3736.83945936118,3737.71325433397,3491.90458889693,3437.07163006111,3382.23867122529,3327.40571238947,3272.57275355365,3217.73979471783,3162.90683588201,3108.07387704619,2520.7586073971,2366.09419743926,2205.20369189247,2037.04727608756,1860.24232981684,1672.87615455022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2180.55388212046,2180.55391240719,2180.55394269392,2180.55397298065,2180.55400326738,2180.55403355411,2180.55406384084,2180.55409412757,2176.88730298365,2176.69546308677,2176.50353569466,2176.31152071974,2176.1194180743,2175.9272276705,2175.73494942035,2175.54258323575,2153.67967747924,2151.19786461867,2148.72039303382,2146.24725513079,2143.77844332894,2141.3139500609,2138.85376777253,2136.39788892292,2182.9329576988,2180.74826977149,2178.56744204964,2176.39046771248,2174.21733995135,2172.04805196957,2169.88259698251,2167.72096821751,2249.47059978205,2254.69175192789,2259.91290407373,2265.13405621957,2270.35520836541,2275.57636051125,2280.79751265709,2286.01866480293,2242.23613347923,2243.48462978944,2244.7338212731,2245.98370831729,2247.23429130931,2248.48557063667,2249.73754668709,2250.99021984851,2013.74578301815,1988.48132262685,1963.53383022836,1938.89932914132,1914.57389257584,1890.55364300755,1866.83475155949,1843.41343739182,2178.05547240064,2188.57794862737,2199.1757960531,2209.84955455243,2220.59976786702,2231.42698363327,2242.33175341025,2253.31463270776,2210.21927146462,2211.53158897091,2212.84468566561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2228.8993949629,2229.76417843804,2230.62929743772,2231.49475209213,2232.3605425315,2233.2266688861,2234.09313128626,2234.95992986238,2217.70659647782,2217.59990779062,2217.49321198918,2217.3865090722,2217.2797990384,2217.17308188648,2217.06635761515,2216.95962622311,2306.84988369938,2317.90396269558,2328.95804169178,2340.01212068798,2351.06619968418,2362.12027868038,2373.17435767658,2384.22843667279,2542.03609261569,2543.47871917006,2544.91958609493,2546.35869867026,2547.79606215083,2549.23168176634,2550.66556272163,2552.09771019679,2367.55254412609,2354.52027228343,2341.55973701523,2328.67054344513,2315.85229887038,2303.10461274988,2290.42709669224,2277.81936444404,2285.38120272104,2279.03048956208,2272.70648264688,2266.4090696694,2260.13813879589,2253.89357866285,2247.67527837511,2241.48312750385,2260.96916780636,2257.61938500718,2254.27456514379,2250.93470086325,2247.59978482352,2244.26980969345,2240.94476815274,2237.62465289192,2273.58476788826,2272.3578627653,2271.13196157525,2269.90706349664,2268.68316770863,2267.46027339111,2266.2383797246,2265.01748589031,2144.3539367015,2140.36725043835,2136.371838882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2221.83548048184,2226.87226228305,2231.90154816468,2236.92337722093,2241.93778819749,2246.94481949591,2251.94450917793,2256.93689496971,2224.39832501863,2219.19617189477,2213.99401877091,2208.79186564706,2203.5897125232,2198.38755939934,2193.18540627548,2187.98325315162,2219.71451697169,2224.74645250867,2229.77838804564,2234.81032358262,2239.84225911959,2244.87419465657,2249.90613019355,2254.93806573052,2136.21628093442,2125.27887517971,2114.34146942501,2103.40406367031,2092.4666579156,2081.5292521609,2070.59184640619,2059.65444065149,2230.45579455202,2242.50684842357,2254.62301360545,2266.80464189118,2279.05208697502,2291.36570446222,2303.74585187932,2316.19288868461,2195.79179207386,2195.7918735733,2195.79195507275,2195.79203657219,2195.79211807163,2195.79219957108,2195.79228107052,2195.79236256997,2136.50216328101,2121.58140334798,2106.76484601338,2092.05176355413,2077.44143332937,2062.93313774495,2048.52616421822,2034.21980514302,2181.99817001844,2183.85962926252,2185.72267651458,2187.58731312936,2189.45354046273,2191.32135987173,2193.19077271456,2195.06178035059,2161.13817037301,2161.23182650629,2161.32548669831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2142.70413891392,2141.60092422642,2140.49770953892,2139.39449485142,2138.29128016392,2137.18806547642,2136.08485078892,2134.98163610142,2159.88996241473,2165.50226427024,2171.13669406798,2176.79333905304,2182.47228681451,2188.17362528682,2193.8974427511,2199.64382783654,2278.47038211983,2287.79020735629,2297.11003259274,2306.42985782919,2315.74968306565,2325.0695083021,2334.38933353855,2343.70915877501,2166.37330883868,2164.41419009685,2162.45684304702,2160.50126608698,2158.547457616,2156.59541603476,2154.64513974542,2152.69662715156,2153.46148485093,2151.09203096236,2148.72124912359,2146.34913637766,2143.97568975606,2141.60090627868,2139.22478295378,2136.84731677787,2106.7280463406,2098.18131361077,2089.63458088093,2081.0878481511,2072.54111542126,2063.99438269143,2055.44764996159,2046.90091723176,2145.02307939748,2146.10371807727,2147.18435675706,2148.26499543685,2149.34563411664,2150.42627279643,2151.50691147622,2152.58755015601,2266.09073731595,2274.73123385874,2283.37173040153,2292.01222694432,2300.65272348711,2309.2932200299,2317.9337165727,2326.57421311549,2152.56014484267,2150.09549334786,2147.63660873783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2295.23791403088,2294.61242215447,2293.98665903894,2293.36062437488,2292.73431785229,2292.10773916058,2291.48088798861,2290.85376402466,2161.72981313479,2152.22091024455,2142.71200735431,2133.20310446407,2123.69420157383,2114.18529868359,2104.67639579335,2095.16749290311,2109.7558927445,2101.56843034521,2093.36495824216,2085.14535059277,2076.90947981336,2068.65721654453,2060.38842961567,2052.10298600849,2142.30165565284,2144.31917770452,2146.33669975621,2148.35422180789,2150.37174385957,2152.38926591126,2154.40678796294,2156.42431001462,2138.76267127699,2141.07126899491,2143.38235863187,2145.69594287766,2148.012024425,2150.33060596948,2152.65169020962,2154.97527984686,2148.42028003715,2148.42011058665,2148.41994113615,2148.41977168565,2148.41960223514,2148.41943278464,2148.41926333414,2148.41909388364,2138.00908963125,2139.20200548314,2140.39492133502,2141.5878371869,2142.78075303878,2143.97366889066,2145.16658474254,2146.35950059442,2163.357530792,2159.60548476965,2155.84790036704,2152.08475151348,2148.31601193073,2144.54165513077,2140.76165441333,2136.97598286356,2183.2183585917,2187.75744609908,2192.31920576994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2172.67206336033,2171.9645512183,2171.25611179668,2170.54674235791,2169.83644015184,2169.12520241566,2168.41302637379,2167.69990923784,2142.75699553493,2137.26868364424,2131.794429142,2126.33419602255,2120.88794837248,2115.45565037036,2110.03726628653,2104.6327604828,2205.83226192933,2214.59222779886,2223.33457636198,2232.05944719519,2240.76697795373,2249.45730440918,2258.130560486,2266.78687829722,2286.35852420421,2294.16732247099,2301.95091187609,2309.70953907787,2317.44344672518,2325.15287354816,2332.83805444636,2340.49922057441,1974.82996229313,1959.79732695687,1944.64778945169,1929.37858492689,1913.9868378423,1898.46955566421,1882.82362209219,1867.04578977324,2112.31934949836,2123.50289987777,2134.74566090594,2146.04794607018,2157.41007051751,2168.83235106349,2180.31510620104,2191.85865610933,2129.58312634077,2129.58299889804,2129.58287145531,2129.58274401258,2129.58261656985,2129.58248912712,2129.58236168439,2129.58223424166,2206.24736025603,2213.65627822196,2221.1074564688,2228.60113604813,2236.13755938647,2243.71697029316,2251.33961396818,2259.00573701016,2225.58835010327,2229.15547041875,2232.72830803021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2173.3765113057,2171.65323841603,2169.93201950808,2168.21285213369,2166.49573384763,2164.78066220757,2163.0676347741,2161.35664911072,2127.05398804439,2118.92395619422,2110.79392434405,2102.66389249387,2094.5338606437,2086.40382879353,2078.27379694335,2070.14376509318,2147.22752544677,2149.64653230109,2152.0682643413,2154.49272463751,2156.91991626332,2159.34984229576,2161.78250581534,2164.21790990602,2189.90318692614,2193.15715588487,2196.4111248436,2199.66509380233,2202.91906276106,2206.17303171979,2209.42700067852,2212.68096963725,2139.71613149602,2135.77391166896,2131.83895500028,2127.91124810832,2123.99077763607,2120.07753025113,2116.17149264565,2112.27265153632,2167.22791064939,2171.6690640491,2176.13390347708,2180.62255525816,2185.13514639089,2189.67180455116,2194.23265809577,2198.8178360661,2098.82788476099,2098.42192709116,2098.01596942134,2097.61001175152,2097.2040540817,2096.79809641187,2096.39213874205,2095.98618107223,2063.92169062733,2062.67962325498,2061.43755588263,2060.19548851027,2058.95342113792,2057.71135376557,2056.46928639321,2055.22721902086,2116.22999013995,2116.42405287153,2116.61872449967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2029.60467002916,2030.35064102986,2031.09987594098,2031.85238904338,2032.6081946804,2033.36730725816,2034.12974124579,2034.89551117575,2042.99150717675,2039.91063932954,2036.82977148232,2033.74890363511,2030.6680357879,2027.58716794068,2024.50630009347,2021.42543224626,2138.95592146525,2148.37783277273,2157.79974408022,2167.22165538771,2176.64356669519,2186.06547800268,2195.48738931016,2204.90930061765,2180.36168658636,2185.83331726481,2191.31867903313,2196.81780634958,2202.33073375888,2207.85749589245,2213.39812746862,2218.95266329282,2210.27112545851,2205.03533728379,2199.79332013789,2194.54504428546,2189.29047974188,2184.02959627024,2178.76236337829,2173.48875031537,2080.27544514047,2074.6298442018,2068.98424326312,2063.33864232444,2057.69304138577,2052.04744044709,2046.40183950841,2040.75623856973,2116.8270598931,2123.5026558576,2130.19930388739,2136.91707037197,2143.65602191019,2150.41622531096,2157.19774759384,2164.00065598976,2151.13879089291,2151.13140269113,2151.12400938974,2151.1166109817,2151.10920745992,2151.10179881731,2151.09438504676,2151.08696614116,2195.02267411313,2205.78467795379,2216.62490733066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",4658.40695453143,4646.79067709315,4635.15338517828,4623.49494956827,4611.81523968433,4600.11412356708,4588.39146785582,4576.64713776745,4729.97672037676,4731.72414284708,4733.47120240122,4735.21789932375,4736.96423389886,4738.71020641036,4740.45581714167,4742.20106637582,4834.17130686526,4834.56973695111,4834.96759160777,4835.36487254209,4835.76158145329,4836.15772003297,4836.55328996518,4836.94829292645,4532.39110249246,4517.85091829429,4503.38242430086,4488.98526704449,4474.65909480023,4460.40355757734,4446.21830711067,4432.10299685223,4213.32924100726,4192.76473802558,4172.30060668797,4151.93635709845,4131.67150175217,4111.50555552368,4091.43803565535,4071.4684617458,3907.11588043739,3885.16683636451,3863.15560489802,3841.0814752805,3818.94372241561,3796.74160645125,3774.47437234681,3752.14124942377,3574.46231610657,3544.44694867253,3514.29419131818,3484.00158524841,3453.56659403352,3422.98660006721,3392.25890081165,3361.38070481394,3009.32781233514,2964.52233826628,2920.3839668302,2876.9027656262,2834.06895013573,2791.87288152061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",7295.22039491822,7336.16761570729,7377.11483649635,7418.06205728542,7459.00927807449,7499.95649886356,7540.90371965263,7581.85094044169,7110.10853576313,7098.11767497933,7086.14703621345,7074.19658536204,7062.26628837914,7050.35611127619,7038.46602012198,7026.5959810425,6416.96284359759,6369.69383769593,6323.00935359402,6276.90216317848,6231.36512771775,6186.3911967568,6141.97340702552,6098.10488136061,6127.30887412526,6100.73467593807,6074.27573030691,6047.93153738031,6021.70159947469,5995.5854210649,5969.58250877491,5943.69237136844,5648.91553510867,5612.07414375133,5575.47302649769,5539.11061631561,5502.98535639289,5467.09570007061,5431.44011077696,5396.0170619614,5518.97834078641,5505.72857063319,5492.46281470835,5479.18099564157,5465.8830354049,5452.56885530472,5439.23837597365,5425.89151736221,5269.04835874225,5250.1998580551,5231.45333740898,5212.80824503966,5194.26403216821,5175.82015298489,5157.47606463307,5139.23122719324,5183.87141819957,5176.42926030934,5168.98174856882,5161.52886753884,5154.07060170213,5146.6069354628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
